id,host_is_superhost,zipcode,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,host_experience
6705584,0,98105,Apartment,Entire home/apt,4,1.0,1.0,2.0,105.0,150.0,60.0,1,1,1,1125,3,4.0
1417880,0,98105,Apartment,Entire home/apt,2,1.0,1.0,1.0,83.0,150.0,55.0,1,1,3,1125,11,4.0
7245692,0,98105,House,Private room,2,1.0,1.0,1.0,73.0,0.0,25.0,2,1,1,1125,5,1.0
7153101,0,98105,Townhouse,Entire home/apt,4,2.5,2.0,2.0,92.0,225.0,80.0,2,1,1,28,34,1.0
9014572,0,98105,Apartment,Private room,1,0.5,1.0,1.0,69.0,0.0,0.0,1,0,1,1125,0,2.0
585418,1,98105,Apartment,Shared room,2,1.0,1.0,1.0,59.0,0.0,0.0,1,1,1,10,146,4.0
4484426,0,98105,Apartment,Entire home/apt,6,2.0,2.0,2.0,145.0,250.0,90.0,2,1,1,1125,7,4.0
3291777,0,98105,Apartment,Entire home/apt,4,1.0,1.0,2.0,95.0,100.0,60.0,1,1,2,1125,7,4.0
3096191,0,98105,Apartment,Entire home/apt,6,2.0,2.0,2.0,150.0,100.0,90.0,2,1,1,1125,8,4.0
9865846,0,98105,Apartment,Entire home/apt,4,1.0,2.0,2.0,85.0,0.0,0.0,1,0,1,1125,1,2.0
6249536,0,98105,Apartment,Entire home/apt,2,1.0,0.0,1.0,98.0,150.0,60.0,1,1,2,1125,2,4.0
5744931,0,98105,Apartment,Entire home/apt,4,1.0,1.0,4.0,110.0,300.0,60.0,1,1,2,1125,7,2.0
8156764,0,98105,House,Shared room,1,1.0,1.0,1.0,42.0,350.0,35.0,1,0,4,1125,0,5.0
3303857,0,98105,Apartment,Entire home/apt,3,1.0,1.0,1.0,95.0,150.0,60.0,1,1,2,1125,23,4.0
8155710,0,98105,House,Shared room,1,1.0,1.0,1.0,42.0,350.0,35.0,1,0,4,1125,2,5.0
3843706,0,98115,House,Entire home/apt,5,2.0,3.0,3.0,250.0,800.0,120.0,1,0,3,1125,2,2.0
8156860,0,98105,House,Shared room,1,1.0,1.0,1.0,42.0,350.0,35.0,1,0,4,1125,0,5.0
9316399,0,98105,Apartment,Private room,2,1.0,1.0,1.0,40.0,0.0,5.0,1,0,1,1,4,1.0
293890,0,98105,Apartment,Entire home/apt,4,1.0,2.0,3.0,80.0,200.0,35.0,4,1,2,60,19,5.0
7915432,0,98105,Townhouse,Shared room,2,1.5,1.0,2.0,40.0,0.0,0.0,1,1,1,1125,1,1.0
7501583,0,98105,House,Entire home/apt,6,1.0,2.0,3.0,275.0,0.0,75.0,1,0,1,1125,0,1.0
10126050,0,98105,Apartment,Entire home/apt,1,1.0,0.0,1.0,47.0,0.0,0.0,1,0,1,1125,0,1.0
7807658,0,98105,Apartment,Shared room,2,1.0,1.0,2.0,118.0,0.0,0.0,1,0,1,1125,1,1.0
1589461,0,98105,Apartment,Entire home/apt,3,1.0,1.0,1.0,105.0,150.0,60.0,1,1,3,1125,5,4.0
9303530,0,98105,Apartment,Entire home/apt,6,2.0,2.0,3.0,150.0,150.0,90.0,2,1,1,1125,1,4.0
7809718,0,98105,House,Entire home/apt,5,1.5,3.0,2.0,250.0,0.0,100.0,1,0,2,1125,5,5.0
140331,1,98112,House,Private room,2,1.0,1.0,1.0,88.0,0.0,30.0,3,1,1,730,93,5.0
9462315,0,98112,House,Private room,2,1.0,1.0,1.0,139.0,0.0,0.0,1,0,1,1125,0,4.0
565703,0,98112,Apartment,Entire home/apt,4,1.0,2.0,2.0,128.0,100.0,10.0,3,1,2,90,158,4.0
1147349,0,98112,Apartment,Entire home/apt,2,1.0,1.0,1.0,110.0,0.0,25.0,2,1,2,1125,16,3.0
7262358,0,98112,House,Entire home/apt,2,1.0,1.0,1.0,210.0,300.0,80.0,1,0,1,1125,2,1.0
723723,0,98112,House,Entire home/apt,4,1.0,1.0,2.0,155.0,300.0,70.0,2,1,20,120,49,4.0
4757025,1,98112,House,Entire home/apt,4,1.0,2.0,2.0,168.0,250.0,45.0,4,1,1,1125,75,3.0
3334052,0,98112,Apartment,Entire home/apt,2,1.0,0.0,1.0,62.0,0.0,50.0,1,0,2,10,44,5.0
7036707,1,98112,Apartment,Entire home/apt,2,1.0,0.0,1.0,80.0,100.0,25.0,1,0,2,1125,25,1.0
5272327,0,98112,Apartment,Entire home/apt,2,1.0,1.0,1.0,105.0,200.0,95.0,1,0,2,1125,28,5.0
3921664,0,98112,House,Private room,4,1.0,1.0,2.0,50.0,95.0,10.0,2,1,1,14,2,2.0
9974658,0,98122,House,Private room,2,1.0,1.0,1.0,70.0,300.0,50.0,1,1,20,120,0,4.0
2727984,1,98112,House,Private room,1,1.0,1.0,1.0,165.0,250.0,0.0,1,0,2,7,1,2.0
794633,1,98112,House,Entire home/apt,2,1.0,1.0,1.0,79.0,0.0,6.0,2,1,1,1125,270,4.0
3959442,1,98122,Apartment,Entire home/apt,2,1.0,0.0,1.0,95.0,0.0,50.0,1,0,3,32,68,2.0
6761267,0,98122,House,Entire home/apt,2,1.0,1.0,1.0,90.0,0.0,26.0,1,0,1,1125,52,1.0
6824408,0,98122,House,Entire home/apt,8,2.5,3.0,3.0,380.0,300.0,100.0,4,1,3,28,3,3.0
2526129,0,98122,House,Entire home/apt,8,3.0,4.0,4.0,225.0,500.0,150.0,4,0,3,29,3,2.0
7859906,0,98122,House,Private room,2,1.0,1.0,1.0,60.0,0.0,0.0,1,0,1,1125,12,1.0
9636248,0,98122,Condominium,Entire home/apt,2,1.0,1.0,1.0,100.0,100.0,20.0,2,1,2,1125,0,2.0
4623541,0,98122,House,Entire home/apt,5,2.5,2.0,2.0,157.0,0.0,100.0,5,1,2,1125,25,2.0
1970725,1,98122,House,Private room,2,1.0,1.0,1.0,110.0,0.0,30.0,1,0,3,1125,43,3.0
4418480,0,98122,Apartment,Entire home/apt,3,1.0,1.0,1.0,150.0,0.0,30.0,1,0,2,30,8,3.0
911001,1,98122,Townhouse,Entire home/apt,6,3.5,3.0,3.0,203.0,750.0,140.0,1,0,7,120,0,4.0
6670332,1,98122,House,Entire home/apt,5,1.0,1.0,2.0,145.0,0.0,100.0,4,1,2,30,15,2.0
1249060,0,98122,House,Entire home/apt,3,1.0,1.0,1.0,85.0,250.0,83.0,2,1,1,70,74,4.0
1566487,1,98144,Apartment,Entire home/apt,4,1.0,1.0,2.0,79.0,300.0,70.0,2,1,1,1125,104,3.0
9711153,0,98122,Apartment,Shared room,1,1.0,1.0,1.0,40.0,0.0,0.0,1,0,1,1125,6,1.0
444221,0,98122,House,Private room,2,1.0,1.0,1.0,49.0,100.0,5.0,1,1,1,1125,79,4.0
1018204,0,98122,Cabin,Private room,4,1.0,1.0,2.0,56.0,100.0,5.0,1,1,1,30,79,4.0
4856986,1,98122,House,Entire home/apt,7,2.5,3.0,4.0,330.0,300.0,75.0,6,1,1,1125,4,2.0
2130652,0,98122,Apartment,Entire home/apt,4,1.0,2.0,2.0,150.0,0.0,40.0,2,1,2,1125,96,3.0
5524530,1,98122,House,Entire home/apt,8,3.0,4.0,4.0,350.0,200.0,120.0,1,0,1,14,7,3.0
9216874,0,98122,Townhouse,Entire home/apt,4,1.5,2.0,2.0,145.0,0.0,60.0,4,1,2,1125,2,1.0
7971395,0,98122,House,Private room,2,1.0,1.0,1.0,67.0,0.0,18.0,2,0,1,1125,10,1.0
2593263,0,98122,House,Private room,3,2.0,1.0,1.0,69.0,0.0,0.0,1,1,2,1125,52,3.0
443580,0,98122,Cabin,Private room,2,1.0,1.0,1.0,52.0,100.0,5.0,1,1,1,365,99,4.0
1614502,1,98122,House,Private room,2,1.0,1.0,1.0,75.0,0.0,35.0,1,0,2,15,71,3.0
4477426,0,98122,Apartment,Private room,2,1.5,1.0,1.0,90.0,0.0,0.0,1,0,1,50,28,3.0
7648716,1,98122,House,Private room,2,1.0,1.0,1.0,130.0,150.0,30.0,2,1,1,1125,5,2.0
9696912,0,98122,House,Private room,2,1.0,1.0,1.0,65.0,0.0,55.0,1,0,3,1125,0,1.0
3585592,0,98122,Apartment,Entire home/apt,2,1.0,1.0,1.0,155.0,0.0,25.0,1,0,1,1125,10,2.0
3757858,0,98122,Apartment,Shared room,2,1.0,1.0,1.0,79.0,0.0,0.0,0,0,1,1125,15,2.0
7219838,0,98122,Apartment,Shared room,3,1.0,1.0,1.0,60.0,0.0,5.0,2,1,1,4,18,2.0
6022715,0,98122,Apartment,Entire home/apt,4,1.0,2.0,1.0,115.0,0.0,0.0,1,0,7,1125,1,5.0
7685745,0,98122,House,Private room,2,1.0,1.0,1.0,60.0,0.0,0.0,1,1,2,1125,8,1.0
4565370,0,98122,House,Private room,2,1.0,1.0,1.0,70.0,0.0,0.0,1,0,1,1125,33,4.0
4783817,0,98122,Apartment,Private room,2,1.0,1.0,1.0,80.0,550.0,35.0,1,0,2,29,3,3.0
2593176,0,98122,House,Private room,3,2.0,1.0,2.0,70.0,0.0,0.0,2,1,2,1125,68,3.0
3143227,0,98122,House,Private room,1,2.0,1.0,1.0,55.0,0.0,0.0,1,1,2,20,70,3.0
1214306,1,98122,House,Private room,2,1.5,1.0,1.0,72.0,150.0,30.0,2,1,2,1125,94,4.0
9448215,0,98122,House,Private room,2,1.0,1.0,1.0,67.0,0.0,0.0,1,0,1,1125,1,1.0
9369481,0,98122,House,Private room,2,1.0,1.0,1.0,58.0,0.0,0.0,1,0,1,1125,0,1.0
3533224,1,98122,House,Private room,2,1.5,1.0,1.0,70.0,0.0,15.0,1,1,1,1125,136,3.0
443736,0,98122,Apartment,Entire home/apt,2,1.0,1.0,1.0,81.0,200.0,5.0,2,1,1,365,51,4.0
6675927,1,98122,House,Private room,2,1.5,1.0,1.0,58.0,0.0,30.0,1,0,1,1125,49,2.0
1772119,1,98122,House,Private room,2,2.0,1.0,1.0,58.0,200.0,30.0,1,0,2,29,68,3.0
7808495,1,98122,House,Private room,1,1.0,1.0,1.0,100.0,200.0,35.0,1,0,1,1125,4,4.0
4539948,1,98122,Loft,Entire home/apt,2,1.0,0.0,1.0,110.0,0.0,0.0,0,0,2,1125,34,3.0
7768727,0,98122,Townhouse,Private room,2,1.0,1.0,1.0,75.0,0.0,0.0,1,0,2,1125,16,1.0
769213,0,98122,House,Entire home/apt,2,1.0,0.0,1.0,124.0,0.0,0.0,1,0,3,7,164,4.0
5328449,0,98122,Apartment,Entire home/apt,4,1.0,1.0,2.0,150.0,300.0,0.0,2,1,2,1125,36,4.0
1763809,0,98122,House,Private room,2,2.0,1.0,1.0,65.0,0.0,0.0,1,1,2,29,73,3.0
1499596,0,98122,House,Entire home/apt,6,2.0,2.0,2.0,225.0,0.0,0.0,1,0,2,1125,6,6.0
4737727,0,98122,House,Private room,2,1.0,1.0,1.0,70.0,0.0,0.0,1,0,12,1125,3,3.0
8242212,0,98122,Apartment,Entire home/apt,2,1.0,1.0,1.0,105.0,200.0,60.0,1,0,1,1125,8,5.0
8186781,0,98122,House,Entire home/apt,4,2.0,2.0,2.0,158.0,0.0,60.0,2,1,2,90,16,2.0
7229015,1,98122,Townhouse,Private room,2,1.0,1.0,1.0,69.0,300.0,25.0,1,1,2,1125,29,1.0
5814207,0,98122,Apartment,Entire home/apt,2,1.0,1.0,1.0,80.0,0.0,60.0,1,0,2,18,0,2.0
2274086,0,98122,Apartment,Private room,2,1.0,1.0,2.0,99.0,0.0,19.0,2,1,1,3,17,2.0
4387985,1,98122,House,Entire home/apt,6,1.0,2.0,3.0,165.0,250.0,60.0,4,1,2,1125,47,2.0
9909445,0,98122,Bungalow,Entire home/apt,2,1.0,0.0,1.0,70.0,250.0,15.0,1,0,1,1125,0,2.0
7664899,0,98122,House,Private room,4,1.0,1.0,2.0,118.0,500.0,100.0,2,1,1,1125,3,4.0
4773614,0,98122,Apartment,Entire home/apt,2,1.0,1.0,3.0,100.0,0.0,0.0,1,0,4,1125,2,4.0
3946674,0,98122,House,Private room,2,1.0,1.0,1.0,90.0,0.0,0.0,1,1,1,5,33,4.0
8616488,0,98122,Apartment,Entire home/apt,2,1.0,1.0,1.0,81.0,100.0,65.0,1,0,1,1125,11,1.0
7518316,0,98122,Apartment,Entire home/apt,3,1.0,1.0,1.0,70.0,250.0,45.0,2,1,1,1125,3,2.0
5259194,1,98122,House,Private room,2,1.0,1.0,1.0,69.0,0.0,25.0,0,0,1,1125,94,1.0
9256702,0,98122,House,Entire home/apt,4,1.0,1.0,2.0,90.0,250.0,40.0,1,0,2,1125,3,1.0
9240289,0,98122,House,Private room,1,1.0,1.0,1.0,75.0,0.0,0.0,1,0,1,1125,0,1.0
2032805,1,98122,House,Private room,2,2.0,1.0,1.0,70.0,200.0,30.0,1,0,2,29,52,3.0
3751503,0,98122,Apartment,Entire home/apt,2,1.0,1.0,1.0,179.0,0.0,0.0,2,1,1,1125,32,2.0
7581974,1,98122,House,Private room,2,1.0,1.0,1.0,105.0,115.0,25.0,2,0,1,7,8,2.0
6558980,0,98122,Townhouse,Entire home/apt,4,2.0,1.0,1.0,110.0,1000.0,65.0,2,1,2,1125,4,3.0
2399736,0,98122,Apartment,Entire home/apt,4,1.0,2.0,2.0,150.0,0.0,40.0,2,1,2,1125,81,3.0
8674765,0,98122,Apartment,Entire home/apt,2,1.0,0.0,1.0,75.0,0.0,0.0,1,0,3,9,0,1.0
6004165,0,98122,House,Entire home/apt,2,1.0,0.0,1.0,75.0,0.0,30.0,2,1,2,1125,3,1.0
1826155,1,98122,House,Private room,2,3.0,1.0,1.0,111.0,200.0,30.0,2,0,2,29,75,3.0
4857192,1,98122,House,Private room,2,1.0,1.0,2.0,108.0,120.0,25.0,2,0,1,7,8,2.0
7748905,1,98122,Apartment,Private room,2,1.0,1.0,1.0,82.0,0.0,0.0,1,0,2,30,24,2.0
973859,0,98122,House,Entire home/apt,6,1.0,2.0,3.0,115.0,250.0,100.0,3,1,2,1125,81,3.0
6716380,0,98122,House,Entire home/apt,4,1.0,2.0,2.0,220.0,0.0,75.0,4,1,2,1125,10,4.0
7953211,0,98122,House,Entire home/apt,6,1.0,3.0,4.0,114.0,500.0,50.0,2,1,3,1125,4,2.0
5241773,1,98122,House,Private room,2,1.0,1.0,1.0,59.0,0.0,25.0,0,0,1,1125,95,1.0
3144597,0,98122,House,Private room,1,1.5,1.0,1.0,54.0,0.0,0.0,1,1,2,14,45,3.0
7698916,0,98122,Apartment,Private room,2,1.0,1.0,1.0,75.0,0.0,10.0,1,1,1,1125,14,1.0
7305969,1,98122,Townhouse,Private room,2,1.0,1.0,1.0,90.0,0.0,30.0,1,0,1,1125,27,1.0
5069495,0,98122,Townhouse,Entire home/apt,4,0.5,1.0,1.0,95.0,150.0,15.0,2,1,2,10,33,2.0
1817878,0,98122,House,Entire home/apt,6,2.0,2.0,2.0,160.0,400.0,100.0,4,1,3,365,4,3.0
4430381,0,98122,Apartment,Entire home/apt,4,1.0,2.0,2.0,175.0,0.0,60.0,1,0,3,30,3,4.0
6528192,0,98122,Apartment,Private room,1,1.0,1.0,1.0,37.0,0.0,20.0,1,1,2,90,18,1.0
3177005,0,98122,Apartment,Entire home/apt,3,2.0,2.0,2.0,199.0,300.0,80.0,1,0,2,1125,3,3.0
4430233,0,98122,Apartment,Entire home/apt,4,1.0,2.0,2.0,200.0,0.0,60.0,1,0,3,30,4,4.0
670009,0,98122,House,Entire home/apt,8,1.0,3.0,3.0,175.0,300.0,80.0,3,1,3,180,13,4.0
4577542,1,98122,Apartment,Entire home/apt,4,1.0,1.0,1.0,120.0,150.0,50.0,2,1,2,25,30,2.0
6764646,0,98122,House,Entire home/apt,4,1.0,2.0,2.0,160.0,150.0,25.0,1,0,3,1125,4,4.0
4256705,0,98122,Apartment,Private room,4,2.0,1.0,1.0,125.0,0.0,0.0,1,0,2,8,11,2.0
8812578,0,98122,Apartment,Entire home/apt,4,1.0,2.0,2.0,150.0,200.0,60.0,1,0,1,1125,1,5.0
341454,0,98122,Apartment,Entire home/apt,4,1.0,2.0,2.0,175.0,0.0,60.0,1,0,3,90,0,4.0
8195629,0,98122,Condominium,Entire home/apt,3,1.0,1.0,2.0,100.0,95.0,10.0,1,0,1,1125,9,1.0
2577625,0,98122,Apartment,Entire home/apt,2,1.0,1.0,1.0,90.0,100.0,0.0,1,0,5,30,9,2.0
555858,0,98122,House,Private room,2,1.0,1.0,1.0,95.0,250.0,50.0,1,0,2,180,13,4.0
4814811,1,98122,House,Private room,2,1.0,1.0,1.0,92.0,0.0,29.0,1,1,1,1125,28,5.0
9484823,0,98122,House,Private room,3,1.0,1.0,2.0,90.0,0.0,0.0,1,0,1,1125,0,1.0
660603,1,98122,House,Private room,1,1.0,1.0,1.0,79.0,200.0,80.0,1,0,7,270,10,4.0
3940265,1,98122,House,Private room,2,1.5,1.0,1.0,72.0,150.0,30.0,2,1,2,1125,39,4.0
7500976,0,98122,Apartment,Entire home/apt,6,1.0,2.0,2.0,115.0,500.0,80.0,4,1,3,1125,1,1.0
9516608,0,98122,House,Entire home/apt,8,3.5,4.0,5.0,270.0,300.0,100.0,1,0,1,1125,1,1.0
9712716,0,98122,House,Private room,2,1.0,1.0,2.0,65.0,0.0,55.0,1,0,1,1125,3,1.0
5813657,0,98122,House,Entire home/apt,10,3.5,4.0,6.0,300.0,300.0,100.0,10,1,1,1125,21,3.0
8884826,1,98122,Townhouse,Entire home/apt,6,1.5,2.0,3.0,122.0,250.0,49.0,2,1,1,1125,3,4.0
1978743,1,98122,House,Private room,2,3.0,1.0,1.0,87.0,200.0,30.0,1,0,2,29,49,3.0
6091789,0,98122,House,Entire home/apt,6,1.5,3.0,5.0,200.0,0.0,0.0,1,0,5,7,1,3.0
6165353,0,98122,House,Entire home/apt,3,1.0,1.0,1.0,156.0,95.0,25.0,3,1,2,30,4,3.0
1244053,1,98122,House,Private room,1,1.0,1.0,1.0,90.0,200.0,35.0,1,0,3,1125,32,4.0
8508223,1,98122,Townhouse,Entire home/apt,8,3.5,3.0,5.0,325.0,500.0,125.0,6,1,1,1125,1,5.0
6991188,0,98122,House,Entire home/apt,3,1.0,1.0,1.0,115.0,100.0,10.0,2,1,2,1125,3,4.0
7344117,1,98122,Loft,Entire home/apt,10,2.5,2.0,8.0,425.0,0.0,85.0,4,1,1,1125,32,1.0
9506766,0,98122,House,Entire home/apt,2,1.0,1.0,1.0,119.0,300.0,25.0,2,1,1,1125,2,1.0
6451305,1,98122,House,Entire home/apt,6,2.5,3.0,4.0,220.0,250.0,125.0,6,1,3,1125,25,3.0
7531405,0,98122,Townhouse,Private room,4,1.0,1.0,1.0,85.0,150.0,40.0,2,1,2,21,8,1.0
9612147,0,98122,House,Entire home/apt,4,1.0,2.0,2.0,100.0,200.0,100.0,4,1,1,30,2,1.0
666897,0,98122,House,Entire home/apt,4,1.0,1.0,1.0,99.0,350.0,60.0,1,1,3,365,18,4.0
4061051,0,98122,House,Private room,4,1.5,1.0,1.0,120.0,0.0,30.0,2,1,1,1125,6,4.0
3394338,0,98122,Apartment,Entire home/apt,2,1.0,0.0,1.0,150.0,0.0,0.0,2,1,2,1125,20,2.0
4238106,0,98122,Apartment,Private room,2,1.0,1.0,1.0,75.0,0.0,10.0,1,0,2,1125,6,4.0
7350059,1,98122,House,Private room,2,1.0,1.0,1.0,90.0,0.0,35.0,2,1,1,14,18,2.0
5262750,1,98122,Apartment,Entire home/apt,3,1.0,1.0,2.0,125.0,700.0,30.0,2,1,3,1125,20,2.0
2802844,0,98122,House,Private room,2,1.0,1.0,1.0,90.0,0.0,20.0,1,0,2,1125,16,6.0
3123632,0,98122,Apartment,Entire home/apt,2,2.0,1.0,1.0,200.0,0.0,0.0,2,0,5,1125,8,2.0
3024336,1,98122,House,Entire home/apt,4,1.5,1.0,2.0,200.0,350.0,75.0,2,1,2,10,40,3.0
8652185,0,98122,House,Entire home/apt,6,3.5,4.0,4.0,287.0,500.0,117.0,6,1,2,1125,1,1.0
10192213,0,98122,Apartment,Entire home/apt,2,1.0,0.0,1.0,90.0,0.0,0.0,1,0,1,1125,0,1.0
3970736,1,98122,Apartment,Entire home/apt,5,1.0,1.0,1.0,90.0,350.0,45.0,2,1,3,29,51,2.0
4546924,1,98122,Apartment,Entire home/apt,4,1.0,1.0,3.0,150.0,300.0,125.0,2,1,1,120,36,4.0
2760901,0,98122,House,Entire home/apt,2,1.0,1.0,1.0,119.0,0.0,0.0,1,0,3,1125,16,3.0
3490239,0,98122,House,Entire home/apt,5,2.5,2.0,3.0,150.0,200.0,100.0,4,0,4,1125,7,2.0
3416217,1,98122,Apartment,Entire home/apt,2,1.0,1.0,1.0,170.0,0.0,0.0,2,1,3,1125,31,2.0
5537833,0,98122,House,Entire home/apt,4,1.0,2.0,3.0,150.0,600.0,60.0,4,1,7,1125,6,1.0
8372562,0,98144,House,Entire home/apt,5,3.0,3.0,5.0,279.0,250.0,200.0,1,0,3,1125,1,2.0
8866960,0,98144,Townhouse,Private room,2,1.0,1.0,1.0,55.0,0.0,0.0,1,0,2,1125,3,2.0
3354614,0,98122,Apartment,Entire home/apt,4,1.0,1.0,2.0,125.0,150.0,35.0,2,1,2,365,29,2.0
8953857,0,98144,House,Entire home/apt,4,1.0,1.0,3.0,129.0,0.0,0.0,3,1,2,31,0,1.0
7093738,1,98144,House,Private room,2,1.0,1.0,1.0,90.0,0.0,30.0,2,0,1,1125,1,1.0
5277900,0,98122,House,Entire home/apt,6,2.0,3.0,5.0,199.0,250.0,90.0,1,0,3,1125,9,2.0
1171574,1,98122,House,Private room,2,1.0,1.0,1.0,65.0,0.0,0.0,2,0,2,1125,158,4.0
1818754,0,98144,House,Entire home/apt,6,2.0,2.0,2.0,200.0,300.0,112.0,4,1,3,15,0,3.0
74328,0,98144,Apartment,Entire home/apt,3,1.0,1.0,1.0,92.0,250.0,75.0,3,0,2,365,53,6.0
6728017,0,98144,House,Entire home/apt,7,2.5,3.0,3.0,257.0,250.0,100.0,6,1,2,1125,1,2.0
2612399,1,98122,Loft,Entire home/apt,2,1.0,0.0,1.0,79.0,0.0,0.0,1,0,3,365,62,4.0
2515795,0,98144,House,Entire home/apt,6,1.5,3.0,3.0,200.0,1000.0,200.0,1,0,3,365,22,2.0
7093910,1,98144,House,Private room,2,1.0,1.0,1.0,80.0,0.0,30.0,2,0,1,1125,2,1.0
4170863,0,98122,Apartment,Entire home/apt,2,1.0,1.0,1.0,85.0,100.0,20.0,2,1,1,1125,5,2.0
7941079,1,98144,House,Private room,3,1.5,1.0,1.0,65.0,175.0,15.0,1,1,1,1125,7,1.0
1442973,0,98144,House,Entire home/apt,4,1.0,2.0,2.0,105.0,0.0,58.0,2,1,2,31,14,5.0
4396961,1,98122,House,Private room,2,2.0,1.0,1.0,59.0,0.0,0.0,1,1,2,7,34,2.0
5859152,1,98144,House,Private room,3,1.5,1.0,1.0,59.0,175.0,16.0,1,1,1,1125,15,1.0
8555794,0,98144,Townhouse,Private room,2,1.5,1.0,1.0,75.0,0.0,0.0,1,0,1,1125,0,1.0
2112625,0,98144,House,Private room,2,1.5,1.0,1.0,56.0,0.0,30.0,1,1,2,260,18,3.0
8814802,0,98144,House,Private room,3,1.0,1.0,1.0,100.0,0.0,0.0,1,0,1,1125,0,4.0
8273948,0,98122,Apartment,Entire home/apt,2,1.0,1.0,1.0,85.0,150.0,0.0,1,0,2,1125,13,3.0
319768,0,98144,House,Entire home/apt,8,2.5,3.0,4.0,135.0,0.0,100.0,3,1,5,30,5,4.0
1961671,1,98122,House,Entire home/apt,6,2.0,3.0,3.0,200.0,200.0,75.0,6,1,2,14,20,3.0
3691288,0,98144,House,Entire home/apt,8,2.5,3.0,3.0,163.0,200.0,85.0,4,1,2,1125,5,2.0
8703557,0,98144,House,Private room,2,1.0,1.0,1.0,83.0,250.0,25.0,1,0,1,1125,0,1.0
8525338,0,98144,Townhouse,Entire home/apt,5,3.5,3.0,3.0,210.0,0.0,0.0,1,0,1,1125,0,1.0
8049470,0,98122,Apartment,Private room,2,1.0,1.0,1.0,59.0,0.0,0.0,1,0,1,1125,14,1.0
1455908,0,98144,House,Entire home/apt,6,1.5,2.0,3.0,135.0,350.0,50.0,1,0,2,14,32,3.0
8525825,0,98144,Townhouse,Private room,2,1.5,1.0,1.0,75.0,0.0,0.0,1,0,1,1125,1,1.0
3463245,1,98122,Apartment,Private room,2,1.0,1.0,1.0,109.0,0.0,0.0,1,0,2,1125,20,3.0
3728802,0,98122,House,Entire home/apt,8,3.5,5.0,5.0,500.0,500.0,250.0,1,0,3,30,3,2.0
6512378,0,98144,Townhouse,Private room,1,1.0,1.0,1.0,55.0,0.0,0.0,1,0,1,1125,12,1.0
785830,0,98122,House,Entire home/apt,8,3.5,5.0,5.0,400.0,0.0,120.0,1,0,5,365,2,4.0
8616606,0,98144,House,Entire home/apt,4,2.5,2.0,2.0,105.0,0.0,85.0,1,0,2,1125,14,1.0
5078244,0,98122,Apartment,Private room,2,1.0,1.0,1.0,39.0,0.0,0.0,1,0,1,1125,54,1.0
7921278,0,98144,Apartment,Private room,2,1.0,1.0,2.0,50.0,99.0,50.0,1,1,1,33,10,1.0
8016610,0,98144,House,Entire home/apt,4,1.0,2.0,2.0,129.0,200.0,78.0,4,1,2,15,7,1.0
4468524,1,98122,House,Private room,1,2.0,1.0,1.0,44.0,0.0,0.0,0,0,2,7,41,2.0
8424532,1,98122,House,Entire home/apt,12,3.5,5.0,8.0,350.0,500.0,250.0,1,0,7,1125,2,5.0
6990882,1,98144,House,Entire home/apt,10,3.5,3.0,3.0,300.0,300.0,110.0,8,0,1,1125,31,1.0
4017140,0,98144,House,Private room,2,1.0,1.0,1.0,53.0,0.0,0.0,0,0,2,21,37,2.0
9489310,0,98144,Townhouse,Private room,2,1.0,1.0,1.0,60.0,0.0,0.0,1,0,1,1125,1,1.0
8104742,1,98144,House,Entire home/apt,10,3.5,3.0,3.0,285.0,300.0,110.0,1,0,1,1125,2,1.0
9407255,0,98122,House,Entire home/apt,4,1.0,2.0,3.0,210.0,250.0,125.0,1,0,2,30,0,2.0
6475289,1,98144,Apartment,Entire home/apt,5,1.0,1.0,3.0,159.0,300.0,60.0,2,1,2,60,34,1.0
1377812,1,98122,House,Entire home/apt,5,1.0,3.0,3.0,225.0,1000.0,150.0,4,1,2,234,55,4.0
9512909,0,98122,House,Entire home/apt,3,1.0,1.0,1.0,66.0,0.0,25.0,3,1,1,1125,2,1.0
4432489,0,98144,House,Entire home/apt,4,1.0,1.0,1.0,80.0,200.0,45.0,2,1,2,1125,40,2.0
7471629,1,98144,Apartment,Entire home/apt,3,1.0,1.0,1.0,79.0,250.0,35.0,2,1,1,1125,27,3.0
8067827,0,98144,House,Private room,2,2.0,1.0,1.0,120.0,0.0,50.0,1,0,1,1125,1,1.0
4384095,1,98122,House,Private room,2,2.0,1.0,1.0,49.0,0.0,0.0,1,1,2,7,42,2.0
1351716,0,98144,House,Entire home/apt,4,1.0,1.0,2.0,122.0,0.0,0.0,2,1,2,120,113,3.0
8392661,0,98144,Apartment,Entire home/apt,2,1.0,0.0,1.0,90.0,0.0,15.0,1,0,1,1125,15,1.0
281208,1,98144,House,Entire home/apt,6,2.5,2.0,4.0,196.0,0.0,110.0,1,0,3,365,27,5.0
7859909,0,98144,Townhouse,Entire home/apt,2,1.0,1.0,1.0,115.0,0.0,30.0,1,0,1,1125,14,4.0
9416373,0,98144,Apartment,Entire home/apt,4,1.0,1.0,3.0,150.0,0.0,0.0,1,0,5,1125,0,1.0
1404307,1,98144,House,Entire home/apt,4,1.5,2.0,2.0,125.0,100.0,80.0,2,1,2,1125,15,4.0
7480843,0,98144,Townhouse,Entire home/apt,6,2.0,3.0,3.0,175.0,500.0,120.0,1,0,3,1125,0,1.0
