host_is_superhost,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,cancellation_policy,host_experience
0,7,Entire home/apt,4,2.0,2.0,1.0,Real Bed,275.0,5000.0,75.0,3,1,4,1125,1,moderate,2.0
0,0,Entire home/apt,4,1.0,2.0,3.0,Real Bed,165.0,0.0,75.0,1,0,2,1125,7,moderate,4.0
0,9,Entire home/apt,5,2.0,3.0,3.0,Real Bed,196.0,300.0,65.0,5,1,2,1125,1,flexible,4.0
0,0,Entire home/apt,4,1.0,1.0,2.0,Real Bed,195.0,100.0,35.0,1,0,2,14,28,strict,4.0
0,0,Entire home/apt,4,2.0,2.0,2.0,Real Bed,200.0,95.0,0.0,2,1,2,1125,7,moderate,2.0
1,9,Private room,2,1.5,1.0,1.0,Real Bed,90.0,125.0,30.0,1,0,2,7,36,strict,6.0
0,0,Entire home/apt,4,1.0,1.0,1.0,Real Bed,100.0,0.0,0.0,1,0,1,1125,0,flexible,2.0
0,0,Private room,2,1.0,1.0,1.0,Real Bed,125.0,0.0,30.0,1,1,2,1125,16,moderate,2.0
0,9,Entire home/apt,8,1.5,3.0,5.0,Real Bed,250.0,0.0,264.0,1,0,3,1125,4,strict,5.0
1,9,Private room,2,1.5,1.0,1.0,Real Bed,130.0,100.0,50.0,1,0,2,1125,23,moderate,2.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,209.0,200.0,90.0,2,1,3,1125,1,moderate,2.0
1,0,Entire home/apt,4,1.0,1.0,2.0,Real Bed,110.0,150.0,50.0,2,1,2,1125,61,strict,3.0
0,0,Entire home/apt,4,1.0,1.0,2.0,Real Bed,90.0,350.0,60.0,0,0,2,1125,50,strict,1.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,90.0,0.0,0.0,1,0,2,1125,55,flexible,3.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,130.0,0.0,0.0,2,0,1,1125,1,flexible,4.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,175.0,0.0,0.0,1,0,2,3,1,flexible,1.0
1,9,Entire home/apt,8,3.5,3.0,3.0,Real Bed,749.0,1000.0,199.0,4,1,1,365,12,moderate,2.0
0,7,Entire home/apt,4,2.0,2.0,2.0,Real Bed,115.0,0.0,35.0,1,0,1,5,2,strict,2.0
1,0,Entire home/apt,4,1.5,2.0,2.0,Real Bed,165.0,200.0,55.0,2,1,2,30,26,strict,2.0
0,0,Entire home/apt,4,1.0,1.0,2.0,Real Bed,109.0,0.0,0.0,1,0,1,1125,0,flexible,1.0
0,0,Entire home/apt,2,1.0,0.0,1.0,Real Bed,80.0,0.0,0.0,1,0,1,1125,1,moderate,1.0
1,9,Entire home/apt,6,2.0,3.0,4.0,Real Bed,285.0,300.0,150.0,1,0,2,365,53,strict,2.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,80.0,0.0,10.0,2,1,1,1125,13,strict,2.0
0,7,Private room,1,1.0,1.0,1.0,Real Bed,75.0,0.0,0.0,1,0,1,1125,0,flexible,4.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,68.0,100.0,100.0,2,1,20,44,4,moderate,4.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,85.0,150.0,60.0,2,1,2,1125,0,strict,2.0
1,0,Entire home/apt,4,1.0,1.0,2.0,Real Bed,125.0,300.0,55.0,1,0,2,1125,32,strict,1.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,110.0,800.0,100.0,2,1,2,1125,53,moderate,5.0
0,9,Entire home/apt,7,4.0,3.0,3.0,Real Bed,600.0,1500.0,175.0,1,0,3,1125,8,flexible,5.0
0,0,Entire home/apt,4,2.0,2.0,2.0,Real Bed,235.0,0.0,45.0,2,1,1,1125,2,moderate,3.0
0,0,Entire home/apt,4,1.0,1.0,2.0,Real Bed,75.0,0.0,20.0,3,1,1,1125,7,flexible,1.0
0,0,Private room,2,1.0,1.0,1.0,Real Bed,95.0,0.0,25.0,1,0,1,1125,1,moderate,3.0
0,0,Entire home/apt,4,1.0,1.0,2.0,Real Bed,103.0,350.0,60.0,4,1,2,1125,49,strict,1.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,120.0,350.0,60.0,2,1,3,1125,59,strict,6.0
0,9,Entire home/apt,2,1.0,1.0,1.0,Real Bed,95.0,200.0,50.0,1,0,1,1125,0,flexible,3.0
0,0,Entire home/apt,5,2.5,2.0,2.0,Real Bed,143.0,0.0,100.0,0,0,1,1125,0,flexible,1.0
1,0,Private room,2,1.0,1.0,1.0,Real Bed,99.0,0.0,20.0,2,0,2,7,18,flexible,2.0
1,9,Entire home/apt,2,1.0,1.0,1.0,Real Bed,142.0,0.0,40.0,1,0,3,10,63,moderate,3.0
0,0,Entire home/apt,2,1.0,1.0,2.0,Real Bed,150.0,0.0,25.0,2,1,2,15,16,moderate,2.0
0,9,Entire home/apt,6,2.0,3.0,3.0,Real Bed,295.0,1000.0,110.0,1,0,1,1125,4,moderate,5.0
0,9,Entire home/apt,6,3.5,4.0,4.0,Real Bed,335.0,500.0,125.0,1,0,2,16,3,strict,1.0
0,0,Private room,2,1.0,1.0,1.0,Real Bed,60.0,0.0,0.0,1,0,1,1125,0,flexible,1.0
0,9,Entire home/apt,6,1.5,3.0,3.0,Real Bed,250.0,500.0,75.0,4,0,4,14,2,strict,1.0
1,9,Entire home/apt,8,3.0,4.0,5.0,Real Bed,499.0,499.0,200.0,8,1,2,1125,14,strict,2.0
0,9,Entire home/apt,8,2.0,3.0,4.0,Real Bed,350.0,300.0,155.0,7,1,2,180,9,strict,2.0
0,3,Entire home/apt,3,1.0,1.0,2.0,Real Bed,156.0,300.0,25.0,2,0,3,1125,11,moderate,3.0
0,0,Entire home/apt,4,1.0,2.0,3.0,Real Bed,200.0,100.0,111.0,4,1,2,180,11,strict,2.0
0,0,Entire home/apt,4,2.0,2.0,2.0,Real Bed,180.0,100.0,30.0,3,0,2,9,1,moderate,2.0
0,0,Entire home/apt,3,1.0,1.0,1.0,Real Bed,103.0,0.0,0.0,1,0,1,1125,1,flexible,3.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,99.0,100.0,0.0,1,0,1,90,115,moderate,2.0
0,0,Entire home/apt,3,1.0,1.0,1.0,Real Bed,94.0,100.0,40.0,1,0,2,1125,6,flexible,1.0
0,0,Entire home/apt,4,1.0,1.0,1.0,Real Bed,160.0,100.0,72.0,0,0,1,180,10,moderate,2.0
1,0,Entire home/apt,4,1.0,1.0,2.0,Real Bed,129.0,300.0,60.0,1,0,2,1125,21,strict,1.0
0,10,Entire home/apt,4,1.0,1.0,2.0,Real Bed,219.0,0.0,90.0,2,1,2,1125,5,moderate,1.0
0,0,Entire home/apt,4,1.0,1.0,1.0,Real Bed,91.0,150.0,60.0,2,1,2,1125,5,strict,2.0
0,0,Entire home/apt,4,1.0,1.0,2.0,Real Bed,75.0,350.0,60.0,4,1,2,1125,53,strict,1.0
1,0,Entire home/apt,2,1.0,0.0,1.0,Real Bed,99.0,0.0,0.0,2,1,2,1125,106,moderate,3.0
1,9,Entire home/apt,5,1.5,3.0,3.0,Real Bed,300.0,500.0,95.0,5,1,5,14,24,strict,5.0
0,9,Entire home/apt,5,2.0,3.0,3.0,Real Bed,150.0,0.0,100.0,1,0,1,1125,0,moderate,1.0
0,0,Entire home/apt,6,1.0,2.0,3.0,Real Bed,149.0,300.0,105.0,1,0,2,1125,11,strict,5.0
0,10,Entire home/apt,2,1.0,0.0,1.0,Real Bed,75.0,0.0,0.0,1,0,1,1125,1,flexible,1.0
0,0,Entire home/apt,3,1.0,1.0,2.0,Real Bed,95.0,150.0,40.0,3,1,1,32,79,strict,3.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,100.0,0.0,0.0,1,0,2,1125,52,moderate,2.0
0,9,Entire home/apt,6,2.0,3.0,2.0,Real Bed,250.0,0.0,0.0,1,0,4,1125,1,moderate,5.0
1,9,Private room,2,2.0,1.0,1.0,Real Bed,105.0,500.0,50.0,1,1,5,60,13,strict,5.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,74.0,100.0,15.0,1,1,1,1125,20,moderate,2.0
1,9,Entire home/apt,2,1.0,1.0,1.0,Real Bed,140.0,250.0,65.0,1,0,1,1125,30,moderate,3.0
1,0,Entire home/apt,4,1.0,1.0,1.0,Real Bed,130.0,350.0,50.0,2,1,3,1125,14,strict,1.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,110.0,100.0,40.0,1,0,2,20,27,moderate,4.0
0,9,Entire home/apt,8,2.0,4.0,4.0,Real Bed,199.0,350.0,160.0,4,1,2,30,5,moderate,3.0
0,9,Entire home/apt,6,1.5,2.0,3.0,Real Bed,209.0,300.0,95.0,1,0,3,120,5,strict,2.0
1,9,Entire home/apt,4,1.0,0.0,2.0,Real Bed,100.0,100.0,50.0,2,1,2,28,28,moderate,1.0
0,0,Entire home/apt,4,1.0,1.0,1.0,Real Bed,110.0,100.0,30.0,2,1,2,90,97,moderate,5.0
0,0,Entire home/apt,2,1.0,1.0,2.0,Real Bed,104.0,250.0,50.0,2,1,2,30,15,strict,3.0
0,9,Entire home/apt,4,2.0,2.0,2.0,Real Bed,200.0,0.0,100.0,1,0,3,14,3,strict,5.0
0,9,Entire home/apt,4,1.0,0.0,2.0,Real Bed,99.0,0.0,35.0,2,1,2,30,1,flexible,2.0
1,9,Private room,2,1.0,1.0,1.0,Real Bed,90.0,0.0,13.0,1,0,1,14,43,strict,2.0
1,0,Entire home/apt,6,1.0,2.0,3.0,Real Bed,135.0,200.0,30.0,2,1,3,1125,71,strict,3.0
0,9,Entire home/apt,6,1.0,2.0,3.0,Real Bed,122.0,100.0,50.0,4,1,2,1125,9,strict,4.0
0,0,Entire home/apt,2,1.0,0.0,1.0,Real Bed,80.0,0.0,40.0,1,0,5,10,3,moderate,2.0
0,9,Entire home/apt,4,1.0,2.0,2.0,Real Bed,158.0,150.0,65.0,2,1,2,30,1,strict,3.0
0,0,Entire home/apt,4,1.0,1.0,1.0,Real Bed,90.0,0.0,10.0,2,1,1,1125,11,moderate,2.0
0,0,Entire home/apt,3,1.0,1.0,2.0,Real Bed,100.0,0.0,0.0,1,0,1,8,1,flexible,3.0
0,9,Entire home/apt,4,1.0,1.0,2.0,Real Bed,89.0,300.0,90.0,2,1,2,1125,4,strict,2.0
0,9,Entire home/apt,4,1.0,2.0,2.0,Real Bed,125.0,100.0,50.0,4,0,3,1125,12,moderate,5.0
0,0,Shared room,2,1.0,1.0,1.0,Airbed,42.0,0.0,0.0,1,1,1,1125,1,flexible,1.0
1,9,Private room,2,1.0,1.0,1.0,Real Bed,65.0,200.0,40.0,1,1,2,90,61,moderate,4.0
0,9,Entire home/apt,4,1.0,1.0,2.0,Real Bed,100.0,95.0,40.0,2,1,2,35,49,moderate,3.0
0,9,Private room,1,1.0,1.0,1.0,Real Bed,40.0,0.0,15.0,1,0,7,90,0,moderate,3.0
0,9,Entire home/apt,6,1.0,3.0,3.0,Real Bed,185.0,200.0,0.0,4,1,4,1125,0,flexible,5.0
0,0,Private room,2,1.0,1.0,2.0,Real Bed,40.0,0.0,35.0,1,0,2,1125,4,flexible,2.0
0,0,Private room,2,1.5,1.0,1.0,Real Bed,70.0,0.0,20.0,1,1,1,1125,4,flexible,1.0
0,9,Shared room,1,1.0,1.0,1.0,Real Bed,40.0,350.0,35.0,1,0,4,1125,0,strict,5.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,70.0,0.0,0.0,1,0,1,1125,0,flexible,3.0
0,0,Entire home/apt,4,1.0,1.0,1.0,Real Bed,110.0,0.0,40.0,1,0,2,30,35,moderate,5.0
1,0,Entire home/apt,4,1.0,2.0,3.0,Real Bed,99.0,400.0,100.0,1,0,2,1125,10,strict,1.0
0,2,Entire home/apt,6,3.0,3.0,3.0,Real Bed,680.0,1000.0,275.0,6,0,1,1125,6,flexible,2.0
0,9,Entire home/apt,6,1.5,3.0,4.0,Real Bed,195.0,0.0,75.0,5,1,5,90,2,strict,5.0
1,9,Private room,2,2.0,1.0,1.0,Real Bed,55.0,0.0,25.0,1,1,1,365,86,strict,3.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Futon,90.0,0.0,0.0,1,0,1,1125,0,flexible,1.0
0,0,Entire home/apt,4,1.0,1.0,1.0,Real Bed,119.0,0.0,50.0,2,1,2,90,17,strict,4.0
1,9,Entire home/apt,5,2.0,3.0,3.0,Real Bed,175.0,100.0,0.0,5,0,2,14,26,moderate,2.0
1,9,Private room,2,1.0,1.0,1.0,Real Bed,65.0,0.0,0.0,1,1,1,1125,7,flexible,3.0
0,0,Private room,2,1.0,1.0,1.0,Futon,75.0,0.0,0.0,1,0,1,1125,11,flexible,1.0
0,9,Entire home/apt,4,1.0,2.0,2.0,Real Bed,126.0,350.0,65.0,2,1,2,30,12,moderate,3.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,70.0,300.0,0.0,1,1,2,30,63,flexible,6.0
1,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,90.0,100.0,50.0,2,1,2,365,54,flexible,2.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,129.0,0.0,60.0,1,1,1,1125,28,strict,3.0
0,9,Entire home/apt,12,2.0,5.0,6.0,Real Bed,225.0,700.0,0.0,4,1,3,1125,29,strict,3.0
0,9,Shared room,1,1.0,1.0,1.0,Real Bed,40.0,350.0,35.0,1,0,4,1125,6,strict,5.0
0,9,Shared room,1,1.0,1.0,1.0,Real Bed,50.0,350.0,28.0,2,1,5,1125,1,flexible,5.0
0,9,Shared room,1,1.0,1.0,1.0,Real Bed,40.0,350.0,35.0,1,0,4,1125,7,strict,5.0
0,9,Shared room,1,1.0,1.0,1.0,Real Bed,40.0,350.0,35.0,1,0,5,1125,1,flexible,5.0
1,0,Entire home/apt,4,1.0,2.0,2.0,Real Bed,95.0,400.0,0.0,2,1,2,29,64,strict,3.0
0,0,Entire home/apt,6,1.0,2.0,4.0,Real Bed,175.0,0.0,0.0,1,0,2,1125,39,moderate,2.0
0,9,Entire home/apt,6,1.0,2.0,4.0,Real Bed,160.0,400.0,90.0,2,1,2,1125,37,moderate,3.0
0,9,Shared room,1,1.0,1.0,1.0,Real Bed,40.0,350.0,35.0,1,0,4,1125,2,strict,5.0
0,9,Shared room,1,1.0,1.0,1.0,Real Bed,40.0,350.0,35.0,1,0,4,1125,0,strict,5.0
1,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,120.0,100.0,0.0,1,0,3,1125,32,flexible,3.0
1,9,Entire home/apt,4,1.0,1.0,2.0,Real Bed,66.0,0.0,70.0,2,1,2,1125,33,moderate,3.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,55.0,0.0,0.0,1,1,1,31,207,flexible,5.0
0,9,Entire home/apt,7,3.0,4.0,5.0,Real Bed,350.0,350.0,90.0,1,0,4,1125,0,moderate,1.0
1,9,Entire home/apt,2,1.0,0.0,1.0,Real Bed,85.0,0.0,20.0,1,0,1,1125,37,flexible,2.0
0,9,Entire home/apt,6,1.0,2.0,3.0,Real Bed,175.0,0.0,50.0,2,1,2,1125,45,strict,4.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,105.0,0.0,0.0,1,0,5,1125,1,flexible,1.0
0,9,Private room,3,1.0,1.0,3.0,Real Bed,55.0,0.0,10.0,1,1,1,30,203,flexible,4.0
0,9,Entire home/apt,5,1.0,2.0,2.0,Real Bed,150.0,300.0,75.0,6,1,1,1125,6,strict,3.0
0,9,Shared room,1,1.0,1.0,1.0,Real Bed,40.0,350.0,35.0,1,0,4,1125,6,strict,5.0
0,9,Private room,2,2.0,1.0,2.0,Real Bed,59.0,0.0,15.0,1,1,2,730,182,moderate,6.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,80.0,0.0,30.0,1,1,1,1125,3,moderate,4.0
0,9,Entire home/apt,5,1.0,2.0,3.0,Real Bed,200.0,0.0,40.0,4,1,1,1125,3,flexible,5.0
0,9,Entire home/apt,3,1.0,0.0,1.0,Real Bed,60.0,0.0,0.0,1,0,1,500,14,strict,4.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,59.0,0.0,15.0,1,1,2,1125,86,moderate,3.0
0,9,Entire home/apt,8,3.0,4.0,5.0,Real Bed,575.0,500.0,175.0,0,0,4,31,5,moderate,1.0
0,9,Shared room,1,1.0,1.0,1.0,Real Bed,40.0,350.0,35.0,1,0,4,1125,4,strict,5.0
0,9,Entire home/apt,2,1.0,1.0,1.0,Real Bed,139.0,0.0,25.0,1,0,2,10,21,strict,3.0
0,0,Entire home/apt,4,1.0,1.0,2.0,Real Bed,70.0,250.0,75.0,1,0,2,1125,12,strict,2.0
0,0,Entire home/apt,4,1.0,1.0,1.0,Real Bed,85.0,0.0,50.0,2,1,2,90,35,moderate,4.0
0,0,Entire home/apt,4,1.0,2.0,2.0,Real Bed,259.0,0.0,155.0,1,0,3,1125,1,strict,1.0
0,0,Private room,3,1.0,1.0,1.0,Airbed,39.0,0.0,0.0,1,0,1,1125,0,flexible,1.0
1,9,Private room,2,1.5,1.0,1.0,Real Bed,70.0,0.0,0.0,2,1,2,14,66,flexible,4.0
0,9,Entire home/apt,6,1.0,2.0,4.0,Real Bed,166.0,0.0,209.0,1,0,3,1125,2,strict,5.0
1,9,Entire home/apt,4,1.0,1.0,2.0,Real Bed,99.0,0.0,0.0,2,1,2,1125,70,moderate,4.0
1,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,110.0,100.0,20.0,1,1,2,1125,25,strict,2.0
0,0,Entire home/apt,4,1.0,1.0,2.0,Real Bed,100.0,100.0,75.0,2,1,1,1125,6,moderate,4.0
0,9,Entire home/apt,7,1.0,3.0,4.0,Real Bed,250.0,200.0,65.0,1,0,2,1125,5,strict,4.0
0,9,Entire home/apt,4,1.0,1.0,2.0,Real Bed,150.0,400.0,120.0,1,0,7,1125,2,strict,4.0
0,9,Entire home/apt,5,1.0,1.0,2.0,Real Bed,200.0,100.0,50.0,1,0,2,1125,2,flexible,2.0
1,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,95.0,300.0,75.0,2,1,5,60,1,strict,5.0
0,9,Shared room,1,1.0,1.0,1.0,Real Bed,40.0,350.0,35.0,1,0,4,1125,6,strict,5.0
0,9,Entire home/apt,4,1.0,2.0,2.0,Real Bed,215.0,250.0,65.0,1,0,2,31,5,flexible,3.0
1,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,110.0,0.0,15.0,1,0,1,1125,46,flexible,4.0
0,9,Entire home/apt,5,1.0,3.0,3.0,Real Bed,249.0,300.0,100.0,1,0,4,1125,1,strict,1.0
0,9,Entire home/apt,8,2.0,3.0,3.0,Real Bed,295.0,300.0,95.0,8,1,1,1125,41,strict,2.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,90.0,200.0,40.0,2,1,2,1125,52,strict,7.0
0,9,Shared room,1,1.0,1.0,1.0,Real Bed,40.0,350.0,35.0,1,0,4,1125,0,strict,5.0
0,0,Entire home/apt,2,1.0,0.0,1.0,Real Bed,85.0,100.0,8.0,0,0,2,30,5,flexible,2.0
0,9,Shared room,1,1.0,1.0,1.0,Real Bed,40.0,350.0,35.0,1,0,4,1125,3,strict,5.0
1,9,Private room,2,1.5,1.0,1.0,Pull-out Sofa,40.0,150.0,20.0,1,1,1,1125,32,flexible,4.0
0,9,Entire home/apt,8,2.0,4.0,4.0,Real Bed,245.0,350.0,150.0,4,1,2,1125,1,moderate,6.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,130.0,350.0,50.0,1,0,5,22,2,flexible,1.0
0,9,Entire home/apt,4,1.5,3.0,2.0,Real Bed,210.0,0.0,100.0,1,0,1,1125,6,flexible,4.0
0,9,Entire home/apt,6,2.5,2.0,3.0,Real Bed,439.0,399.0,99.0,4,1,2,1125,11,moderate,2.0
0,9,Private room,1,1.0,1.0,1.0,Real Bed,90.0,0.0,0.0,1,0,1,1125,0,flexible,4.0
0,0,Entire home/apt,3,1.0,1.0,1.0,Real Bed,95.0,100.0,82.0,2,1,2,15,13,strict,3.0
1,0,Entire home/apt,4,1.0,2.0,3.0,Real Bed,109.0,100.0,60.0,2,1,2,1125,36,moderate,3.0
0,9,Shared room,1,1.0,1.0,1.0,Real Bed,40.0,350.0,28.0,1,0,4,1125,5,strict,5.0
0,9,Entire home/apt,4,1.0,2.0,1.0,Real Bed,175.0,100.0,75.0,4,1,3,28,4,moderate,5.0
0,9,Entire home/apt,3,1.0,1.0,2.0,Real Bed,80.0,100.0,40.0,2,0,4,365,69,strict,5.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,105.0,0.0,0.0,1,0,2,1125,3,flexible,1.0
1,9,Entire home/apt,8,3.5,3.0,3.0,Real Bed,400.0,250.0,150.0,6,1,1,1125,0,strict,3.0
0,0,Entire home/apt,4,1.0,2.0,3.0,Real Bed,100.0,500.0,50.0,3,1,2,1125,12,moderate,1.0
0,9,Shared room,1,1.0,1.0,1.0,Real Bed,40.0,350.0,35.0,1,0,4,1125,7,strict,5.0
1,9,Entire home/apt,6,1.0,2.0,4.0,Real Bed,160.0,500.0,20.0,4,1,2,30,30,flexible,2.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,55.0,0.0,0.0,1,1,1,1125,64,flexible,5.0
0,9,Private room,3,1.0,1.0,2.0,Real Bed,55.0,300.0,30.0,1,1,3,30,16,strict,5.0
1,9,Private room,2,2.5,1.0,1.0,Real Bed,150.0,0.0,30.0,1,1,5,60,14,strict,5.0
0,9,Private room,2,1.0,1.0,2.0,Real Bed,55.0,0.0,0.0,1,0,1,1125,0,flexible,1.0
0,9,Entire home/apt,6,1.0,2.0,2.0,Real Bed,95.0,200.0,50.0,2,1,1,1125,17,strict,2.0
0,9,Entire home/apt,4,1.0,2.0,2.0,Real Bed,155.0,500.0,100.0,4,1,3,1125,1,strict,2.0
1,9,Private room,2,1.0,1.0,1.0,Real Bed,55.0,0.0,25.0,1,1,1,1125,17,strict,4.0
0,9,Shared room,1,1.0,1.0,1.0,Real Bed,40.0,350.0,35.0,1,0,4,1125,4,strict,5.0
0,9,Entire home/apt,7,2.0,3.0,5.0,Real Bed,250.0,400.0,100.0,7,1,2,28,4,strict,3.0
0,9,Entire home/apt,2,1.0,0.0,1.0,Real Bed,145.0,150.0,50.0,2,0,1,1125,44,flexible,2.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,54.0,0.0,15.0,1,1,1,1125,100,moderate,3.0
0,9,Entire home/apt,4,1.0,1.0,1.0,Real Bed,99.0,100.0,0.0,1,0,2,1125,3,moderate,1.0
1,9,Entire home/apt,8,3.0,3.0,3.0,Real Bed,254.0,300.0,125.0,7,1,1,1125,70,strict,6.0
1,10,Entire home/apt,3,1.0,0.0,2.0,Real Bed,100.0,200.0,45.0,1,0,2,14,84,strict,4.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,65.0,500.0,10.0,2,1,2,1125,36,flexible,4.0
1,9,Entire home/apt,4,1.0,2.0,2.0,Real Bed,150.0,500.0,60.0,2,1,2,27,86,moderate,4.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,140.0,0.0,30.0,2,1,1,1125,1,moderate,1.0
0,9,Private room,3,1.0,1.0,2.0,Real Bed,45.0,250.0,20.0,1,1,3,31,15,strict,5.0
0,9,Private room,3,1.0,1.0,2.0,Real Bed,74.0,100.0,15.0,1,1,1,1125,18,moderate,2.0
0,0,Private room,2,1.0,1.0,2.0,Real Bed,60.0,0.0,0.0,2,1,1,4,1,flexible,2.0
0,9,Entire home/apt,5,2.5,2.0,3.0,Real Bed,350.0,0.0,0.0,1,0,3,1125,0,flexible,2.0
0,0,Entire home/apt,4,1.0,1.0,1.0,Real Bed,135.0,350.0,50.0,2,1,2,1125,32,strict,3.0
1,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,85.0,200.0,80.0,2,1,2,1125,10,flexible,2.0
0,9,Entire home/apt,8,2.0,3.0,3.0,Real Bed,310.0,350.0,195.0,4,1,3,90,47,strict,7.0
0,9,Shared room,1,1.0,1.0,1.0,Real Bed,40.0,350.0,35.0,1,0,4,1125,3,strict,5.0
0,9,Entire home/apt,5,1.0,2.0,2.0,Real Bed,215.0,200.0,30.0,5,1,2,1125,0,strict,1.0
1,9,Entire home/apt,8,2.5,3.0,3.0,Airbed,245.0,200.0,145.0,6,1,1,1125,38,strict,6.0
0,9,Private room,2,1.5,1.0,1.0,Real Bed,65.0,0.0,0.0,1,1,2,1125,25,moderate,3.0
0,9,Entire home/apt,4,1.0,1.0,2.0,Real Bed,85.0,100.0,40.0,2,1,2,1125,0,moderate,1.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,95.0,0.0,0.0,1,0,1,1125,0,flexible,1.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,57.0,0.0,25.0,2,1,1,60,83,moderate,3.0
0,3,Entire home/apt,2,1.0,0.0,1.0,Real Bed,75.0,500.0,20.0,1,0,1,1125,1,flexible,2.0
1,9,Entire home/apt,3,1.0,0.0,1.0,Real Bed,120.0,250.0,22.0,2,1,1,29,44,strict,2.0
0,0,Entire home/apt,6,1.0,1.0,6.0,Real Bed,120.0,200.0,85.0,2,1,3,21,32,strict,7.0
0,0,Shared room,2,1.0,1.0,1.0,Couch,40.0,0.0,5.0,1,1,1,1125,4,flexible,2.0
1,9,Entire home/apt,12,3.0,6.0,6.0,Real Bed,490.0,500.0,225.0,6,1,2,45,24,strict,4.0
0,0,Private room,2,1.0,1.0,1.0,Real Bed,50.0,100.0,15.0,2,1,2,1125,2,flexible,1.0
0,9,Entire home/apt,6,1.0,2.0,2.0,Real Bed,200.0,0.0,45.0,2,1,2,1125,5,moderate,3.0
0,9,Shared room,1,1.0,1.0,1.0,Real Bed,40.0,350.0,35.0,1,0,4,1125,1,strict,5.0
0,9,Entire home/apt,2,1.0,1.0,2.0,Real Bed,255.0,500.0,95.0,2,1,4,270,0,strict,4.0
1,9,Private room,2,1.0,1.0,1.0,Real Bed,95.0,100.0,30.0,1,0,1,10,88,moderate,2.0
0,0,Entire home/apt,2,1.0,1.0,1.0,Real Bed,160.0,100.0,20.0,1,0,1,1125,1,moderate,1.0
1,9,Private room,2,2.0,1.0,1.0,Real Bed,55.0,0.0,25.0,1,1,1,365,49,strict,3.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,85.0,0.0,20.0,1,0,2,21,5,moderate,1.0
0,9,Entire home/apt,8,1.0,4.0,3.0,Real Bed,325.0,800.0,75.0,4,1,2,1125,0,flexible,2.0
0,0,Entire home/apt,5,1.0,2.0,3.0,Real Bed,144.0,200.0,80.0,1,0,1,30,32,flexible,2.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,100.0,100.0,30.0,1,1,3,1125,0,moderate,6.0
0,0,Entire home/apt,4,1.0,0.0,2.0,Real Bed,115.0,0.0,50.0,2,1,3,1125,86,strict,5.0
1,9,Private room,2,2.0,1.0,1.0,Real Bed,55.0,0.0,25.0,1,1,1,365,73,strict,3.0
1,0,Entire home/apt,3,1.0,1.0,1.0,Real Bed,95.0,0.0,0.0,1,0,2,1125,11,moderate,5.0
0,9,Entire home/apt,4,2.0,3.0,3.0,Real Bed,175.0,400.0,100.0,4,1,3,24,0,strict,2.0
0,9,Private room,4,1.0,1.0,2.0,Real Bed,95.0,0.0,0.0,2,0,1,31,118,moderate,3.0
0,9,Private room,2,1.0,1.0,1.0,Real Bed,100.0,100.0,25.0,1,0,2,1125,0,flexible,1.0
