id,zipcode,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,cleaning_fee,guests_included,extra_people,minimum_nights
8799909,98102,Apartment,Entire home/apt,3,1.0,1.0,2.0,110.0,35.0,1,0,1
8292326,98102,Apartment,Entire home/apt,2,1.0,1.0,1.0,115.0,65.0,1,0,1
10339144,98112,Apartment,Entire home/apt,2,1.0,0.0,1.0,60.0,0.0,1,0,1
5563136,98102,House,Entire home/apt,2,1.0,1.0,1.0,100.0,25.0,1,0,1
6079216,98122,Apartment,Entire home/apt,2,2.0,2.0,2.0,150.0,0.0,1,0,10
8955477,98122,Apartment,Entire home/apt,4,1.0,1.0,2.0,115.0,0.0,2,1,1
6424859,98102,House,Private room,2,1.0,1.0,1.0,139.0,35.0,1,0,1
7651702,98102,Apartment,Entire home/apt,4,1.0,0.0,2.0,100.0,30.0,1,1,1
9281758,98112,Apartment,Entire home/apt,2,1.0,0.0,1.0,98.0,25.0,1,0,2
2875975,98112,Apartment,Entire home/apt,5,1.0,4.0,4.0,200.0,100.0,1,0,1
7275027,98102,Apartment,Entire home/apt,4,1.0,1.0,2.0,89.0,50.0,1,0,28
4318709,98102,Apartment,Shared room,2,1.0,1.0,1.0,60.0,0.0,1,0,1
6939106,98122,Apartment,Entire home/apt,3,1.0,1.0,2.0,144.0,0.0,2,1,1
2727938,98102,Apartment,Entire home/apt,2,1.0,0.0,1.0,110.0,20.0,1,0,2
7695195,98112,Apartment,Entire home/apt,2,1.0,1.0,1.0,90.0,0.0,1,0,1
6445741,98122,Apartment,Entire home/apt,4,1.0,1.0,1.0,189.0,0.0,2,1,2
7381005,98122,Apartment,Private room,2,1.0,1.0,1.0,99.0,50.0,1,0,3
8724134,98102,Apartment,Entire home/apt,3,1.0,1.0,2.0,175.0,50.0,1,0,1
4023177,98117,House,Private room,3,1.5,1.0,3.0,119.0,20.0,2,1,1
1589681,98117,House,Entire home/apt,2,1.0,0.0,1.0,80.0,10.0,2,1,1
8524349,98117,Apartment,Entire home/apt,4,1.0,1.0,4.0,105.0,75.0,3,1,2
9429399,98117,House,Entire home/apt,6,1.0,2.0,3.0,98.0,75.0,1,0,1
7089415,98115,Apartment,Entire home/apt,2,1.0,1.0,1.0,99.0,50.0,2,1,2
8033438,98117,House,Private room,2,1.0,1.0,1.0,49.0,0.0,1,0,1
6836330,98117,House,Entire home/apt,3,1.0,1.0,1.0,90.0,25.0,2,1,1
975179,98117,House,Private room,2,1.0,1.0,1.0,55.0,0.0,1,1,1
1956094,98117,House,Private room,4,1.0,1.0,1.0,85.0,0.0,2,1,1
9619737,98117,House,Private room,2,1.5,1.0,1.0,46.0,0.0,1,0,1
9463729,98117,House,Private room,2,1.0,1.0,1.0,60.0,0.0,1,0,1
8866331,98117,House,Private room,2,1.5,1.0,1.0,46.0,0.0,1,0,1
5457260,98117,House,Private room,2,1.5,1.0,1.0,69.0,0.0,2,1,4
8594406,98117,House,Private room,2,1.0,1.0,1.0,75.0,0.0,1,0,1
8484705,98117,House,Entire home/apt,4,1.0,1.0,1.0,95.0,75.0,1,0,4
7714585,98117,House,Private room,2,1.0,1.0,1.0,55.0,25.0,1,0,1
218741,98117,House,Private room,3,1.0,1.0,1.0,90.0,0.0,2,1,1
8551871,98117,House,Private room,2,1.0,1.0,1.0,49.0,30.0,1,0,2
8567933,98117,Apartment,Entire home/apt,6,1.0,2.0,3.0,115.0,75.0,6,1,1
7934963,98117,House,Private room,4,1.0,1.0,2.0,49.0,0.0,2,1,1
6481764,98117,House,Entire home/apt,5,1.0,3.0,4.0,220.0,125.0,5,1,5
8426827,98117,Apartment,Entire home/apt,3,1.0,1.0,3.0,135.0,75.0,3,1,3
7771531,98117,Apartment,Entire home/apt,2,1.0,1.0,1.0,79.0,0.0,1,0,2
37234,98117,House,Entire home/apt,2,1.0,1.0,2.0,99.0,60.0,1,0,3
2158992,98117,House,Entire home/apt,4,1.0,2.0,2.0,110.0,0.0,1,0,14
8608414,98117,House,Entire home/apt,2,1.0,1.0,1.0,130.0,100.0,1,0,1
5619397,98117,House,Entire home/apt,4,1.0,2.0,2.0,220.0,0.0,1,0,2
4144767,98117,House,Entire home/apt,2,1.0,0.0,1.0,95.0,129.0,1,0,3
1301535,98117,House,Entire home/apt,7,1.0,2.0,3.0,105.0,25.0,2,1,1
3882930,98117,House,Private room,2,1.0,1.0,1.0,60.0,15.0,1,0,1
9186481,98117,House,Entire home/apt,6,3.0,3.0,5.0,250.0,0.0,1,0,2
5364244,98117,House,Entire home/apt,4,1.0,1.0,2.0,130.0,65.0,1,0,1
4127196,98117,House,Private room,3,1.0,1.0,2.0,95.0,0.0,2,1,3
30712,98117,House,Entire home/apt,2,1.0,1.0,1.0,75.0,0.0,1,0,3
5632713,98117,Camper/RV,Entire home/apt,2,1.0,1.0,1.0,75.0,15.0,1,0,2
4616634,98117,Apartment,Entire home/apt,2,1.0,0.0,1.0,105.0,0.0,1,0,1
1175308,98117,House,Entire home/apt,4,1.5,2.0,3.0,100.0,75.0,2,1,14
3157738,98117,House,Entire home/apt,5,1.0,3.0,3.0,175.0,25.0,2,1,2
8866927,98117,Bungalow,Entire home/apt,2,1.0,0.0,1.0,65.0,0.0,1,0,1
3657819,98117,House,Entire home/apt,2,1.0,1.0,1.0,99.0,30.0,2,1,2
8212190,98117,House,Entire home/apt,6,1.0,2.0,3.0,150.0,45.0,1,0,1
9030406,98117,Apartment,Entire home/apt,4,1.0,1.0,2.0,299.0,155.0,1,0,2
6884820,98117,House,Private room,2,1.0,1.0,1.0,45.0,25.0,2,1,2
6821407,98117,House,Private room,2,1.0,1.0,1.0,47.0,20.0,1,0,1
9563749,98117,Apartment,Private room,2,1.0,1.0,1.0,38.0,25.0,1,0,2
6474341,98117,Townhouse,Entire home/apt,4,1.5,1.0,1.0,150.0,100.0,1,0,1
7038750,98117,House,Private room,2,1.0,1.0,1.0,80.0,0.0,1,0,1
7824929,98117,Townhouse,Private room,2,1.0,1.0,1.0,69.0,15.0,2,0,1
2277640,98117,House,Entire home/apt,3,1.0,2.0,1.0,89.0,15.0,2,1,2
5620306,98117,Condominium,Private room,2,1.0,1.0,1.0,70.0,0.0,1,0,1
9693971,98125,House,Private room,2,1.0,1.0,1.0,40.0,0.0,1,0,1
4739190,98125,House,Entire home/apt,3,1.0,0.0,1.0,106.0,0.0,1,0,2
5219336,98125,Apartment,Entire home/apt,2,1.0,1.0,1.0,100.0,0.0,1,0,1
2298775,98115,House,Private room,2,1.0,1.0,1.0,60.0,0.0,1,1,1
7455706,98125,House,Entire home/apt,3,1.0,1.0,1.0,70.0,5.0,3,1,1
1142039,98115,House,Private room,1,1.0,1.0,1.0,50.0,0.0,1,0,1
3563218,98125,Apartment,Private room,2,1.0,1.0,1.0,45.0,25.0,2,1,1
7789264,98125,Apartment,Entire home/apt,3,1.0,1.0,3.0,119.0,50.0,2,1,2
6935953,98125,House,Private room,2,1.0,1.0,1.0,200.0,0.0,1,0,1
3441402,98125,House,Entire home/apt,3,1.0,0.0,1.0,65.0,0.0,1,1,1
921571,98125,House,Private room,2,1.0,1.0,1.0,50.0,0.0,1,0,1
5205984,98125,House,Private room,2,1.0,1.0,1.0,60.0,50.0,2,1,1
5352741,98125,Apartment,Private room,1,1.0,1.0,1.0,60.0,0.0,1,1,1
1461971,98125,House,Entire home/apt,4,1.0,2.0,2.0,129.0,120.0,0,0,4
6690388,98125,House,Entire home/apt,2,1.0,1.0,1.0,68.0,75.0,2,1,2
1190571,98115,House,Private room,2,1.0,1.0,1.0,60.0,0.0,1,1,1
231097,98125,House,Private room,2,1.0,1.0,1.0,51.0,0.0,1,1,3
149489,98125,House,Private room,2,2.0,1.0,1.0,50.0,0.0,1,0,1
3703121,98115,House,Entire home/apt,4,1.0,2.0,2.0,150.0,50.0,2,1,5
3004007,98115,House,Entire home/apt,4,1.0,2.0,2.0,125.0,50.0,0,0,4
3870937,98115,House,Entire home/apt,4,1.0,1.0,2.0,119.0,50.0,2,1,2
3242247,98115,House,Entire home/apt,2,1.0,1.0,1.0,87.0,30.0,2,1,2
6350606,98115,House,Entire home/apt,2,1.0,1.0,1.0,130.0,90.0,1,0,5
8131762,98115,Apartment,Entire home/apt,2,1.0,1.0,1.0,80.0,0.0,1,0,6
9345786,98115,Apartment,Private room,2,1.0,1.0,1.0,65.0,0.0,1,0,1
1190224,98115,House,Private room,2,1.0,1.0,1.0,60.0,0.0,1,1,1
8704931,98125,Apartment,Entire home/apt,4,1.0,1.0,2.0,91.0,30.0,1,0,1
9591718,98125,House,Private room,1,1.0,1.0,1.0,125.0,50.0,2,1,1
9432497,98115,House,Private room,2,1.0,1.0,1.0,43.0,0.0,1,0,1
7931111,98115,Apartment,Entire home/apt,2,1.0,1.0,1.0,68.0,25.0,2,1,2
5031357,98125,House,Private room,3,1.0,1.0,1.0,70.0,50.0,2,0,1
3861673,98117,House,Private room,2,1.0,1.0,1.0,71.0,0.0,2,0,1
461234,98117,Apartment,Entire home/apt,2,1.0,1.0,1.0,99.0,0.0,1,0,3
3510818,98117,House,Entire home/apt,2,1.0,1.0,1.0,140.0,100.0,1,0,3
6245498,98117,House,Entire home/apt,3,1.0,2.0,2.0,105.0,50.0,3,1,2
6557018,98117,Loft,Entire home/apt,4,1.0,2.0,2.0,115.0,60.0,1,0,1
170469,98117,Townhouse,Private room,2,1.0,1.0,1.0,60.0,0.0,1,0,1
7873789,98117,House,Entire home/apt,6,1.0,2.0,4.0,125.0,15.0,4,1,1
6691873,98117,Apartment,Entire home/apt,2,1.0,1.0,1.0,90.0,30.0,1,0,1
7638689,98117,House,Entire home/apt,6,1.0,2.0,4.0,150.0,90.0,4,0,1
5968862,98117,House,Entire home/apt,4,2.0,2.0,2.0,200.0,50.0,4,1,2
260613,98117,Apartment,Entire home/apt,2,1.0,1.0,1.0,135.0,125.0,1,1,3
4718820,98117,House,Private room,1,1.0,1.0,1.0,35.0,25.0,1,0,1
6897639,98117,House,Entire home/apt,4,3.5,4.0,4.0,400.0,150.0,1,0,1
1023693,98117,Apartment,Entire home/apt,2,1.0,1.0,1.0,115.0,75.0,2,1,2
4438871,98117,House,Private room,2,1.0,1.0,1.0,86.0,15.0,1,1,1
4438160,98117,House,Entire home/apt,3,2.0,2.0,2.0,150.0,75.0,1,0,2
6153532,98117,House,Private room,2,1.0,1.0,1.0,118.0,40.0,1,0,2
488268,98117,House,Private room,2,1.0,1.0,1.0,58.0,0.0,2,1,2
6375415,98117,House,Entire home/apt,7,2.5,3.0,5.0,375.0,100.0,1,0,1
4429898,98117,Apartment,Entire home/apt,3,1.0,2.0,1.0,89.0,50.0,2,1,3
5991139,98117,Apartment,Entire home/apt,2,1.0,0.0,1.0,80.0,40.0,1,0,2
6130287,98107,Apartment,Private room,2,1.0,1.0,1.0,65.0,50.0,2,1,1
1623894,98117,House,Entire home/apt,4,1.0,1.0,2.0,115.0,50.0,2,1,2
6453383,98117,House,Private room,2,1.0,1.0,1.0,69.0,10.0,1,1,2
25002,98117,House,Entire home/apt,4,1.0,1.0,2.0,75.0,15.0,2,1,1
5183164,98125,House,Private room,2,1.0,1.0,1.0,47.0,0.0,1,1,1
10235136,98115,House,Private room,2,1.0,1.0,1.0,50.0,0.0,1,0,1
2352218,98115,House,Entire home/apt,2,1.0,1.0,1.0,80.0,0.0,1,0,2
5695344,98125,House,Private room,1,1.0,1.0,1.0,60.0,0.0,1,1,1
5403847,98125,House,Private room,2,1.0,1.0,1.0,55.0,0.0,1,1,1
8976178,98125,House,Entire home/apt,2,1.0,0.0,1.0,89.0,50.0,2,0,1
8717068,98115,Cabin,Entire home/apt,2,1.0,0.0,1.0,68.0,0.0,1,1,1
9717757,98125,House,Entire home/apt,4,1.0,2.0,4.0,189.0,150.0,4,1,2
3308825,98126,Apartment,Private room,2,1.0,1.0,1.0,130.0,50.0,2,1,1
8921924,98125,House,Private room,1,1.0,1.0,1.0,35.0,10.0,1,0,1
2260626,98125,House,Private room,2,1.0,1.0,1.0,55.0,0.0,1,1,1
7635496,98125,House,Private room,1,1.0,1.0,1.0,65.0,0.0,1,1,1
8086294,98125,House,Private room,1,1.0,1.0,1.0,42.0,15.0,1,0,1
1097766,98125,House,Private room,2,1.0,1.0,1.0,55.0,10.0,2,1,1
4950847,98125,House,Private room,2,1.0,1.0,1.0,80.0,0.0,1,0,1
670056,98125,House,Private room,2,1.0,1.0,1.0,56.0,20.0,1,0,2
7069080,98125,House,Private room,1,1.0,1.0,1.0,50.0,20.0,1,0,1
4701146,98125,House,Entire home/apt,2,1.0,1.0,2.0,93.0,20.0,2,1,4
670021,98125,House,Private room,2,1.0,1.0,1.0,54.0,20.0,2,0,2
6813623,98125,House,Entire home/apt,6,2.0,3.0,3.0,240.0,100.0,1,0,2
3208667,98125,House,Private room,3,1.5,1.0,3.0,62.0,30.0,1,1,1
10332096,98125,House,Private room,2,1.0,1.0,1.0,40.0,0.0,1,0,1
4951079,98125,House,Private room,1,1.0,1.0,1.0,72.0,0.0,1,0,1
9233533,98125,Apartment,Entire home/apt,2,1.0,1.0,1.0,95.0,25.0,2,1,1
6782993,98125,House,Private room,2,1.0,1.0,2.0,53.0,10.0,2,1,1
8340819,98115,Townhouse,Private room,2,2.0,1.0,1.0,65.0,0.0,1,0,1
4024844,98115,House,Entire home/apt,4,1.0,1.0,1.0,80.0,35.0,2,1,1
5397134,98115,House,Entire home/apt,2,1.0,0.0,1.0,105.0,0.0,2,1,3
8061699,98115,Townhouse,Private room,1,1.5,1.0,1.0,40.0,15.0,1,0,2
2934389,98115,Apartment,Entire home/apt,4,1.0,2.0,2.0,93.0,100.0,4,1,30
9316009,98115,Apartment,Shared room,1,1.0,1.0,1.0,76.0,0.0,1,0,1
6652199,98115,House,Private room,2,1.0,1.0,1.0,100.0,0.0,1,0,1
7948034,98115,House,Private room,2,1.0,1.0,1.0,105.0,75.0,1,0,2
4291,98115,House,Private room,2,1.0,1.0,1.0,82.0,30.0,1,0,2
7018009,98115,House,Entire home/apt,6,1.0,3.0,4.0,209.0,125.0,2,1,2
7661577,98115,Apartment,Entire home/apt,4,1.0,1.0,2.0,109.0,0.0,1,0,1
7418814,98115,Apartment,Entire home/apt,4,1.0,1.0,2.0,110.0,50.0,2,1,3
9961388,98115,Apartment,Entire home/apt,2,1.0,1.0,1.0,60.0,0.0,1,0,14
8923774,98115,Apartment,Entire home/apt,4,1.0,0.0,2.0,80.0,80.0,2,1,1
7405128,98115,Apartment,Entire home/apt,4,1.0,0.0,1.0,90.0,60.0,2,1,1
8953255,98115,House,Entire home/apt,3,1.5,2.0,3.0,125.0,20.0,4,1,1
9410302,98105,Apartment,Entire home/apt,3,1.0,1.0,1.0,110.0,30.0,1,0,1
8559462,98115,House,Entire home/apt,6,1.0,1.0,1.0,86.0,83.0,4,1,2
9901852,98115,House,Entire home/apt,4,1.0,1.0,2.0,165.0,83.0,3,1,1
1145941,98115,House,Entire home/apt,6,1.5,3.0,4.0,149.0,60.0,2,1,2
7802149,98115,Apartment,Entire home/apt,2,1.0,1.0,1.0,84.0,61.0,2,1,2
3561108,98115,House,Entire home/apt,3,1.0,2.0,2.0,139.0,50.0,3,0,2
5310503,98115,Townhouse,Shared room,1,1.5,1.0,1.0,33.0,15.0,1,0,2
4820795,98115,Apartment,Entire home/apt,4,1.0,1.0,1.0,129.0,0.0,1,0,2
4664312,98115,House,Shared room,2,1.0,1.0,2.0,59.0,0.0,1,0,1
2804399,98115,Bed & Breakfast,Private room,4,1.0,1.0,2.0,90.0,30.0,2,1,2
9733835,98115,House,Entire home/apt,2,1.0,1.0,1.0,150.0,50.0,2,0,1
9888395,98115,House,Entire home/apt,6,1.5,3.0,4.0,94.0,30.0,1,0,2
7201336,98115,House,Private room,1,1.0,1.0,1.0,39.0,0.0,1,0,2
4180905,98109,Apartment,Entire home/apt,3,1.0,1.0,1.0,125.0,35.0,2,1,2
6603061,98119,Apartment,Private room,4,1.0,1.0,1.0,65.0,35.0,2,1,1
8606766,98109,Townhouse,Private room,2,1.0,1.0,1.0,110.0,45.0,2,0,2
5163047,98109,Apartment,Private room,2,1.0,1.0,1.0,75.0,15.0,1,1,2
8578023,98109,Condominium,Entire home/apt,2,1.0,1.0,1.0,100.0,0.0,1,0,1
9939038,98109,Condominium,Entire home/apt,4,1.0,1.0,2.0,99.0,50.0,2,1,10
9061048,98119,Apartment,Entire home/apt,2,1.0,0.0,1.0,103.0,0.0,1,0,1
7603457,98119,Apartment,Entire home/apt,4,1.0,1.0,1.0,105.0,0.0,1,0,1
5639238,98109,Apartment,Entire home/apt,2,1.0,1.0,1.0,110.0,0.0,1,0,2
5362889,98109,Apartment,Entire home/apt,4,2.0,2.0,2.0,175.0,35.0,3,0,2
7203408,98119,Apartment,Entire home/apt,4,1.0,1.0,1.0,120.0,0.0,2,1,1
7885859,98119,Apartment,Entire home/apt,4,2.0,2.0,2.0,275.0,0.0,1,0,1
10141859,98109,Apartment,Entire home/apt,1,1.0,1.0,1.0,65.0,0.0,1,0,1
7762347,98109,Apartment,Entire home/apt,2,1.0,0.0,1.0,100.0,0.0,1,0,1
544433,98109,Apartment,Entire home/apt,2,1.0,1.0,1.0,95.0,45.0,2,1,2
9410128,98109,Apartment,Entire home/apt,2,1.0,0.0,1.0,100.0,0.0,1,0,1
6276224,98109,Apartment,Entire home/apt,2,1.0,1.0,1.0,135.0,60.0,2,1,1
5252515,98119,Apartment,Entire home/apt,5,2.0,2.0,2.0,200.0,30.0,1,0,2
1622794,98119,Camper/RV,Entire home/apt,2,1.0,1.0,2.0,145.0,25.0,2,1,2
9171373,98119,Apartment,Entire home/apt,4,1.0,1.0,2.0,145.0,0.0,1,0,1
8423118,98119,Apartment,Entire home/apt,2,1.0,1.0,1.0,96.0,17.0,0,0,2
7932696,98109,Apartment,Entire home/apt,3,1.0,1.0,1.0,110.0,0.0,1,0,2
3215404,98109,Apartment,Entire home/apt,2,1.0,1.0,1.0,119.0,20.0,2,0,1
9522082,98109,House,Entire home/apt,4,1.0,1.0,2.0,119.0,95.0,2,1,1
3040278,98119,Apartment,Entire home/apt,4,1.0,2.0,2.0,217.0,35.0,4,1,2
9939740,98109,Condominium,Entire home/apt,4,1.0,0.0,2.0,99.0,50.0,2,1,14
1071843,98109,Apartment,Entire home/apt,4,1.0,1.0,2.0,95.0,45.0,2,1,2
4973204,98109,House,Entire home/apt,5,1.0,2.0,2.0,165.0,75.0,4,0,2
6584984,98119,Apartment,Entire home/apt,2,1.0,0.0,1.0,85.0,95.0,1,0,2
9118240,98109,Apartment,Entire home/apt,2,1.0,1.0,1.0,200.0,0.0,1,0,1
6971260,98119,Apartment,Entire home/apt,2,1.0,0.0,1.0,120.0,140.0,1,1,2
3738724,98109,Apartment,Entire home/apt,2,1.0,1.0,1.0,240.0,75.0,1,0,1
945833,98109,House,Entire home/apt,5,2.0,3.0,3.0,275.0,0.0,1,0,5
5261239,98121,Apartment,Entire home/apt,2,1.0,0.0,1.0,103.0,0.0,2,1,1
4596493,98119,Apartment,Entire home/apt,4,2.0,2.0,2.0,165.0,25.0,1,0,3
4310055,98109,Apartment,Entire home/apt,2,1.0,1.0,1.0,120.0,50.0,1,1,2
3720429,98119,Apartment,Entire home/apt,2,1.0,1.0,1.0,200.0,15.0,1,0,2
6956301,98109,Apartment,Entire home/apt,2,1.0,1.0,1.0,120.0,0.0,1,0,1
6750430,98109,Apartment,Entire home/apt,3,1.0,1.0,2.0,200.0,50.0,2,0,2
8373664,98109,Apartment,Entire home/apt,4,1.0,1.0,1.0,115.0,60.0,2,1,2
6783394,98119,Apartment,Entire home/apt,3,1.5,1.0,1.0,125.0,50.0,2,1,1
9332620,98109,Apartment,Entire home/apt,2,1.0,1.0,1.0,75.0,50.0,1,0,2
6727846,98109,Apartment,Entire home/apt,2,1.0,0.0,1.0,115.0,30.0,1,1,2
1321090,98109,Apartment,Entire home/apt,4,1.0,1.0,2.0,95.0,45.0,2,1,2
10170744,98119,Apartment,Entire home/apt,6,1.0,2.0,5.0,259.0,120.0,2,1,1
8503720,98109,Apartment,Private room,2,1.0,1.0,1.0,80.0,0.0,1,1,1
6780670,98119,Apartment,Entire home/apt,2,1.0,1.0,1.0,130.0,50.0,1,1,1
9370738,98109,Apartment,Entire home/apt,2,1.0,1.0,1.0,89.0,60.0,2,1,2
1060467,98109,Apartment,Private room,2,1.0,1.0,1.0,130.0,15.0,1,1,3
9516743,98119,Townhouse,Entire home/apt,4,1.5,2.0,2.0,150.0,100.0,1,0,3
6240501,98109,Apartment,Private room,2,1.0,1.0,1.0,72.0,0.0,1,0,1
8150145,98109,House,Entire home/apt,6,3.0,3.0,3.0,275.0,120.0,6,1,2
8967776,98109,Apartment,Entire home/apt,2,1.0,1.0,1.0,80.0,0.0,1,0,1
10000273,98109,Apartment,Entire home/apt,5,2.0,1.0,2.0,175.0,50.0,1,0,2
9679301,98119,Apartment,Private room,2,1.0,1.0,1.0,75.0,20.0,0,0,1
8690491,98119,Apartment,Entire home/apt,2,1.0,0.0,1.0,95.0,15.0,1,0,2
7798575,98109,Apartment,Shared room,1,1.0,1.0,1.0,38.0,0.0,1,0,2
4988679,98119,Apartment,Entire home/apt,4,1.0,2.0,2.0,189.0,25.0,1,0,5
6093756,98109,Apartment,Entire home/apt,2,1.0,1.0,1.0,205.0,0.0,1,0,1
7921289,98109,Apartment,Entire home/apt,2,1.0,1.0,1.0,199.0,39.0,1,0,2
10108451,98109,Condominium,Entire home/apt,2,1.0,1.0,1.0,150.0,0.0,1,0,1
8117705,98109,Condominium,Entire home/apt,2,1.0,1.0,1.0,67.0,30.0,1,0,1
4324917,98119,House,Private room,2,1.0,1.0,1.0,72.0,25.0,1,0,1
5061566,98109,Apartment,Entire home/apt,2,1.0,0.0,1.0,175.0,0.0,1,0,2
8575663,98109,Townhouse,Private room,2,1.0,1.0,1.0,119.0,45.0,2,0,2
8518308,98109,Apartment,Entire home/apt,3,1.0,1.0,1.0,97.0,20.0,1,1,1
3562617,98109,Apartment,Entire home/apt,2,1.0,2.0,2.0,200.0,10.0,1,0,1
7109735,98119,House,Entire home/apt,4,2.0,2.0,2.0,190.0,50.0,1,0,1
8501721,98119,House,Private room,1,1.0,1.0,1.0,100.0,0.0,1,0,3
5306727,98109,Apartment,Private room,2,1.0,1.0,1.0,99.0,0.0,1,1,2
909102,98109,House,Private room,2,1.0,1.0,1.0,99.0,35.0,2,1,3
8608525,98109,Townhouse,Private room,2,1.0,1.0,1.0,119.0,45.0,1,0,2
170273,98119,House,Private room,2,1.0,1.0,1.0,225.0,25.0,2,0,2
7075913,98109,Apartment,Entire home/apt,2,1.0,1.0,1.0,100.0,0.0,1,0,2
481220,98119,Apartment,Entire home/apt,4,1.0,1.0,3.0,195.0,25.0,4,1,2
6961346,98119,Apartment,Entire home/apt,2,1.0,0.0,1.0,85.0,5.0,1,0,1
9975073,98109,Condominium,Entire home/apt,2,1.0,1.0,1.0,105.0,10.0,1,0,3
6517594,98109,Loft,Entire home/apt,2,1.5,1.0,1.0,190.0,0.0,1,0,3
10170577,98119,Apartment,Entire home/apt,4,1.0,1.0,3.0,149.0,120.0,2,1,1
7680670,98119,Apartment,Entire home/apt,2,1.0,0.0,1.0,119.0,0.0,1,0,1
5946675,98119,Apartment,Entire home/apt,2,1.0,1.0,1.0,145.0,75.0,1,0,2
7162664,98109,House,Entire home/apt,2,1.0,1.0,1.0,220.0,75.0,2,1,2
6901218,98119,Apartment,Entire home/apt,3,1.0,1.0,1.0,99.0,30.0,2,0,2
4951430,98119,Apartment,Entire home/apt,4,1.0,1.0,2.0,125.0,0.0,2,1,2
7202016,98119,Apartment,Private room,2,1.0,1.0,1.0,75.0,15.0,1,0,2
5538663,98109,Apartment,Entire home/apt,2,1.0,1.0,1.0,145.0,0.0,1,0,1
363064,98109,Apartment,Entire home/apt,3,1.0,0.0,2.0,90.0,50.0,1,1,1
7809595,98109,Apartment,Private room,2,1.0,1.0,1.0,76.0,6.0,2,1,2
9094836,98109,Apartment,Entire home/apt,2,1.0,1.0,1.0,150.0,40.0,1,0,1
3039438,98109,Apartment,Private room,2,1.0,1.0,1.0,93.0,15.0,2,1,1
8847979,98109,Apartment,Entire home/apt,2,1.0,0.0,1.0,89.0,0.0,0,0,1
4047399,98109,Apartment,Entire home/apt,2,1.0,1.0,1.0,160.0,50.0,2,1,2
66611,98115,House,Private room,1,1.0,1.0,1.0,65.0,35.0,1,1,3
7279669,98115,Apartment,Private room,1,1.0,1.0,1.0,65.0,50.0,2,0,1
9716348,98115,House,Private room,1,1.0,1.0,1.0,75.0,0.0,1,0,1
9887142,98115,House,Private room,4,1.0,1.0,2.0,80.0,0.0,2,1,2
7007118,98115,House,Entire home/apt,4,1.0,1.0,2.0,100.0,0.0,4,1,1
5325809,98115,Townhouse,Entire home/apt,5,1.5,2.0,3.0,98.0,50.0,2,1,2
555182,98115,House,Entire home/apt,6,1.0,3.0,4.0,250.0,0.0,6,1,1
6729818,98115,House,Entire home/apt,2,1.0,1.0,1.0,175.0,0.0,1,0,1
66540,98115,House,Private room,1,1.0,1.0,1.0,65.0,25.0,1,1,3
8098383,98115,House,Entire home/apt,4,1.0,1.0,2.0,75.0,0.0,1,0,1
5930473,98115,Loft,Entire home/apt,2,1.0,0.0,1.0,100.0,150.0,2,1,7
47491,98115,House,Private room,1,1.0,1.0,1.0,60.0,35.0,1,1,3
447523,98115,House,Private room,2,1.0,1.0,1.0,48.0,0.0,1,1,1
3961077,98115,House,Private room,2,1.0,1.0,1.0,48.0,0.0,1,1,1
52525,98115,House,Private room,1,1.0,1.0,1.0,60.0,0.0,1,1,3
6811792,98115,Apartment,Entire home/apt,5,2.0,2.0,2.0,125.0,75.0,1,0,3
7619727,98115,House,Entire home/apt,6,1.0,3.0,3.0,200.0,0.0,5,0,1
270370,98117,House,Entire home/apt,6,2.0,3.0,3.0,210.0,80.0,1,0,1
7221204,98117,House,Private room,2,1.0,1.0,1.0,85.0,0.0,1,0,1
6495424,98117,House,Private room,2,1.5,1.0,1.0,75.0,0.0,2,1,1
2737038,98117,House,Entire home/apt,2,1.0,0.0,1.0,75.0,35.0,1,0,2
9034515,98117,Other,Entire home/apt,2,1.0,0.0,1.0,80.0,50.0,1,0,2
8147215,98117,House,Entire home/apt,5,1.0,2.0,2.0,180.0,89.0,5,0,2
10319529,98177,House,Entire home/apt,2,1.0,1.0,1.0,49.0,25.0,2,1,1
3613516,98117,House,Entire home/apt,4,1.0,2.0,2.0,275.0,100.0,1,0,2
8780704,98117,Bungalow,Entire home/apt,2,1.0,1.0,1.0,95.0,0.0,1,0,3
9714078,98177,House,Entire home/apt,4,1.0,2.0,3.0,108.0,25.0,4,1,2
1593991,98117,Boat,Private room,2,0.5,1.0,1.0,150.0,0.0,1,1,1
6239108,98117,Apartment,Entire home/apt,3,1.0,1.0,2.0,75.0,35.0,2,1,2
5104077,98125,House,Entire home/apt,5,1.0,3.0,3.0,110.0,160.0,1,0,3
7434103,98125,Bed & Breakfast,Private room,2,1.0,1.0,1.0,92.0,0.0,1,0,1
8233110,98125,Apartment,Entire home/apt,4,1.0,2.0,2.0,171.0,155.0,1,0,2
6438099,98125,House,Private room,2,1.0,1.0,1.0,55.0,25.0,1,1,1
7650458,98125,Apartment,Entire home/apt,2,1.0,1.0,2.0,70.0,82.0,0,0,14
7219541,98125,House,Private room,1,1.0,1.0,1.0,80.0,0.0,2,1,1
4092037,98125,House,Entire home/apt,6,2.5,3.0,3.0,250.0,50.0,1,0,2
475361,98125,House,Entire home/apt,2,1.0,1.0,1.0,89.0,35.0,2,1,2
6327662,98133,House,Entire home/apt,2,1.0,1.0,1.0,90.0,60.0,1,0,3
9679741,98133,House,Private room,2,1.0,1.0,1.0,50.0,0.0,1,0,1
