id,host_is_superhost,zipcode,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,cancellation_policy,host_experience
8718936,0,98133,House,Private room,1,1.0,1.0,1.0,Real Bed,44.0,300.0,100.0,1,0,1,1125,0,,strict,1.0
9075558,0,98103,House,Private room,2,1.0,1.0,1.0,Real Bed,34.0,,,2,0,1,1125,6,57.0,moderate,3.0
671828,0,98117,House,Private room,1,2.5,1.0,1.0,Real Bed,50.0,500.0,,1,1,5,365,0,,moderate,4.0
6660186,1,98103,House,Entire home/apt,2,1.5,1.0,1.0,Real Bed,85.0,100.0,35.0,2,1,2,29,16,95.0,moderate,1.0
716829,0,98103,Chalet,Private room,1,,1.0,1.0,Real Bed,62.0,,25.0,1,1,1,1125,1,71.0,flexible,7.0
3916050,0,98103,House,Private room,1,1.0,1.0,1.0,Real Bed,49.0,,,1,0,1,1125,39,86.0,moderate,2.0
2187906,0,98117,House,Private room,2,0.5,1.0,1.0,Real Bed,50.0,,,1,1,1,5,21,93.0,flexible,3.0
9091301,0,98103,House,Private room,2,1.0,1.0,1.0,Real Bed,50.0,,,1,0,1,1125,3,87.0,flexible,1.0
9048584,0,98103,House,Private room,2,1.0,1.0,1.0,Real Bed,70.0,,20.0,1,0,1,1125,0,,flexible,7.0
7382368,0,98117,House,Private room,2,1.0,1.0,1.0,Real Bed,40.0,,,1,1,1,1125,1,100.0,flexible,2.0
5278993,0,98103,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,40.0,,,1,0,1,1125,1,100.0,flexible,1.0
8717758,0,98133,House,Private room,1,1.0,1.0,1.0,Real Bed,38.0,300.0,50.0,1,0,1,1125,0,,strict,1.0
10299195,0,98133,House,Private room,1,1.0,1.0,1.0,Real Bed,26.0,,5.0,1,0,1,1125,0,,flexible,0.0
7064681,0,98117,Tent,Shared room,2,1.0,1.0,2.0,Real Bed,25.0,,,1,1,1,1125,4,90.0,moderate,3.0
1935439,0,98177,House,Private room,2,2.0,1.0,1.0,Futon,49.0,400.0,30.0,1,1,2,1125,3,80.0,moderate,3.0
5931372,0,98133,House,Entire home/apt,6,1.5,2.0,3.0,Real Bed,129.0,,35.0,2,1,1,1125,12,80.0,strict,3.0
1984692,0,98103,House,Entire home/apt,5,2.0,2.0,2.0,Real Bed,175.0,250.0,80.0,1,0,2,20,5,100.0,moderate,3.0
4360604,1,98117,House,Private room,2,1.0,1.0,2.0,Real Bed,42.0,100.0,25.0,0,0,1,30,16,95.0,flexible,2.0
9712348,0,98103,House,Entire home/apt,4,1.5,2.0,2.0,Real Bed,126.0,100.0,100.0,1,0,2,1125,0,,strict,4.0
7151107,0,98103,House,Entire home/apt,6,3.5,3.0,3.0,Real Bed,299.0,100.0,100.0,4,0,1,1125,5,100.0,strict,2.0
7935437,0,98103,House,Private room,5,1.0,1.0,2.0,Real Bed,99.0,,40.0,1,0,2,1125,3,100.0,flexible,1.0
6364753,0,98117,House,Entire home/apt,4,1.5,2.0,2.0,Real Bed,175.0,,100.0,1,0,4,1125,4,100.0,moderate,4.0
7952032,0,98103,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,125.0,150.0,35.0,2,1,2,10,0,,moderate,1.0
6166307,1,98117,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,120.0,200.0,50.0,3,1,1,30,21,97.0,strict,3.0
3282760,0,98103,House,Private room,2,1.0,1.0,1.0,Futon,42.0,,,1,0,1,1125,0,,flexible,2.0
6411259,1,98103,House,Private room,2,1.0,1.0,1.0,Real Bed,56.0,,25.0,1,0,2,1125,31,94.0,strict,2.0
670262,0,98117,House,Private room,1,1.0,1.0,1.0,Real Bed,55.0,500.0,,1,0,5,365,2,100.0,moderate,4.0
8411663,0,98103,House,Private room,2,1.5,1.0,1.0,Real Bed,55.0,95.0,20.0,1,0,1,1125,0,,moderate,7.0
6926511,0,98103,House,Entire home/apt,6,2.0,2.0,2.0,Real Bed,235.0,,60.0,4,1,2,20,7,100.0,moderate,2.0
9908591,0,98103,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,100.0,,,1,0,2,1125,2,100.0,flexible,4.0
5640722,1,98103,House,Private room,2,1.0,1.0,1.0,Real Bed,60.0,100.0,30.0,2,1,3,1125,29,99.0,moderate,4.0
6701018,0,98133,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,67.0,300.0,125.0,3,0,1,1125,21,84.0,strict,5.0
3653575,0,98117,House,Private room,4,1.0,1.0,1.0,Real Bed,95.0,200.0,50.0,2,1,1,21,26,97.0,moderate,3.0
7647221,0,98133,Condominium,Entire home/apt,5,2.0,2.0,2.0,Real Bed,115.0,100.0,20.0,4,1,2,1125,3,93.0,moderate,5.0
3637180,0,98103,House,Private room,2,1.0,1.0,1.0,Real Bed,50.0,,20.0,1,1,1,1125,58,95.0,strict,4.0
6215199,0,98103,House,Entire home/apt,6,2.0,3.0,4.0,Real Bed,199.0,,,6,1,3,1125,7,91.0,strict,1.0
714043,0,98103,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,86.0,500.0,80.0,3,1,2,352,36,96.0,strict,4.0
3890990,0,98103,House,Entire home/apt,7,1.0,2.0,4.0,Real Bed,175.0,250.0,100.0,7,1,1,90,57,91.0,strict,3.0
4038347,0,98103,House,Private room,1,1.0,1.0,1.0,Real Bed,55.0,,,1,0,1,1125,48,83.0,moderate,2.0
523883,0,98133,House,Private room,2,1.0,1.0,1.0,Real Bed,68.0,100.0,,1,0,2,1125,49,93.0,moderate,4.0
4111954,0,98103,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,60.0,100.0,30.0,2,0,7,60,11,95.0,strict,3.0
4693488,1,98103,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,90.0,,35.0,1,0,3,60,22,98.0,moderate,2.0
5127136,1,98117,Townhouse,Entire home/apt,8,1.5,3.0,4.0,Real Bed,139.0,300.0,100.0,4,1,2,28,43,98.0,strict,1.0
7674720,0,98133,Condominium,Private room,2,1.0,1.0,1.0,Real Bed,51.0,95.0,5.0,1,1,1,1125,2,100.0,flexible,1.0
8028801,0,98117,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,50.0,,,2,1,1,1125,14,94.0,flexible,3.0
9050781,0,98117,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,115.0,500.0,75.0,1,0,3,90,0,,strict,1.0
178844,0,98103,House,Entire home/apt,3,1.0,1.0,2.0,Real Bed,80.0,,25.0,2,0,2,28,2,100.0,flexible,7.0
8034871,0,98133,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,95.0,,20.0,1,0,2,1125,6,100.0,flexible,4.0
3208330,0,98117,House,Private room,2,2.0,1.0,1.0,Real Bed,85.0,,30.0,1,1,2,30,52,96.0,strict,4.0
9492036,0,98103,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,75.0,,,1,0,1,1125,0,,flexible,1.0
4863533,0,98103,Apartment,Entire home/apt,5,1.0,2.0,6.0,Real Bed,100.0,,,1,0,3,1125,2,90.0,moderate,2.0
4360485,1,98117,House,Private room,2,1.0,1.0,1.0,Real Bed,63.0,100.0,50.0,0,0,1,30,16,96.0,flexible,2.0
8194286,0,98103,House,Entire home/apt,4,1.0,2.0,1.0,Real Bed,100.0,,,1,0,2,8,1,100.0,moderate,1.0
5524847,0,98103,Apartment,Entire home/apt,5,1.0,2.0,3.0,Real Bed,135.0,300.0,95.0,3,1,2,1125,20,91.0,strict,4.0
9236814,0,98117,House,Entire home/apt,4,2.0,2.0,2.0,Real Bed,125.0,,60.0,4,1,2,1125,0,,flexible,3.0
8483744,0,98103,House,Entire home/apt,4,1.0,1.0,2.0,Real Bed,69.0,250.0,50.0,2,0,2,21,1,80.0,moderate,1.0
609421,0,98117,House,Private room,4,1.0,1.0,3.0,Real Bed,280.0,,50.0,4,1,1,1125,2,90.0,moderate,4.0
3543247,1,98117,House,Entire home/apt,4,1.0,1.0,3.0,Real Bed,160.0,,60.0,2,1,1,1125,58,100.0,moderate,2.0
4567243,0,98103,House,Entire home/apt,4,1.0,1.0,2.0,Real Bed,75.0,,50.0,1,0,7,31,2,100.0,moderate,4.0
749758,0,98103,House,Entire home/apt,5,1.0,3.0,3.0,Real Bed,98.0,,,1,0,1,365,13,85.0,moderate,5.0
4854767,0,98103,House,Entire home/apt,3,1.0,2.0,2.0,Real Bed,109.0,200.0,75.0,2,1,1,1125,19,93.0,moderate,2.0
8129537,0,98103,House,Entire home/apt,5,1.0,3.0,3.0,Real Bed,125.0,,100.0,1,0,2,60,0,,flexible,1.0
5014835,0,98103,House,Entire home/apt,5,2.0,4.0,3.0,Real Bed,225.0,,50.0,2,1,1,1125,2,100.0,flexible,3.0
421168,1,98103,Other,Private room,2,1.0,1.0,1.0,Real Bed,69.0,,10.0,2,0,1,7,209,96.0,strict,4.0
58503,0,98103,House,Entire home/apt,4,1.0,2.0,3.0,Real Bed,75.0,,,2,1,1,30,76,94.0,flexible,6.0
7881802,0,98103,House,Entire home/apt,10,3.0,4.0,5.0,Real Bed,300.0,250.0,159.0,6,1,2,180,4,85.0,strict,4.0
9562586,0,98117,House,Private room,2,1.0,1.0,1.0,Real Bed,60.0,,40.0,0,1,2,30,0,,strict,2.0
10340165,0,98133,House,Private room,2,1.0,1.0,2.0,Real Bed,43.0,,,1,0,1,1125,0,,flexible,1.0
370361,1,98117,House,Private room,2,1.0,1.0,1.0,Real Bed,85.0,,50.0,2,0,3,30,113,98.0,moderate,4.0
3753645,0,98177,Townhouse,Private room,2,1.0,1.0,1.0,Pull-out Sofa,110.0,,,1,0,1,1125,0,,flexible,5.0
3535171,0,98103,House,Private room,2,1.0,1.0,1.0,Real Bed,52.0,,20.0,1,1,1,1125,44,95.0,strict,4.0
2037250,1,98117,House,Private room,2,1.0,1.0,1.0,Real Bed,100.0,,50.0,2,0,3,30,23,97.0,moderate,4.0
2605975,0,98103,House,Private room,1,1.0,1.0,1.0,Real Bed,50.0,,10.0,1,1,1,21,52,89.0,strict,3.0
4825472,0,98117,House,Private room,2,1.0,1.0,1.0,Real Bed,35.0,500.0,50.0,0,0,2,21,15,89.0,flexible,2.0
5500398,0,98103,House,Private room,2,1.0,1.0,1.0,Real Bed,66.0,100.0,20.0,2,0,2,30,24,94.0,moderate,1.0
587584,0,98103,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,99.0,500.0,80.0,4,1,2,365,11,100.0,moderate,4.0
1220816,0,98117,House,Entire home/apt,7,1.0,2.0,3.0,Real Bed,89.0,,45.0,2,1,1,1125,56,90.0,strict,3.0
354453,0,98103,House,Entire home/apt,4,,2.0,4.0,Real Bed,150.0,,50.0,4,1,2,28,0,,strict,7.0
9576550,0,98103,Apartment,Entire home/apt,1,1.0,1.0,1.0,Real Bed,90.0,,,1,0,1,1125,0,,flexible,1.0
3793790,1,98118,House,Private room,2,1.0,1.0,1.0,Real Bed,45.0,,,1,1,1,1125,39,97.0,strict,2.0
9013210,0,98108,House,Private room,2,1.5,1.0,1.0,Real Bed,60.0,,,1,0,1,10,3,100.0,flexible,2.0
9863457,0,98118,Townhouse,Private room,2,1.0,1.0,1.0,Real Bed,50.0,100.0,15.0,1,0,1,1125,0,,flexible,1.0
23356,0,98118,House,Entire home/apt,10,2.0,3.0,3.0,Real Bed,215.0,200.0,,6,1,3,730,6,83.0,strict,6.0
6425537,0,98118,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,138.0,,,1,0,1,1125,11,88.0,flexible,1.0
7921453,0,98108,Camper/RV,Entire home/apt,4,1.0,0.0,2.0,Real Bed,375.0,,,1,0,1,1125,0,,flexible,1.0
8634897,0,98136,House,Entire home/apt,6,2.5,3.0,3.0,Real Bed,270.0,300.0,55.0,4,1,2,1125,6,100.0,strict,1.0
3604931,0,98136,House,Entire home/apt,9,4.0,5.0,5.0,Real Bed,495.0,300.0,150.0,1,0,3,1125,2,100.0,strict,2.0
6937492,1,98136,House,Entire home/apt,4,1.5,2.0,3.0,Real Bed,165.0,,75.0,1,0,2,1125,14,91.0,moderate,1.0
1048798,1,98136,House,Entire home/apt,4,2.0,1.0,2.0,Real Bed,129.0,500.0,100.0,4,1,2,365,106,99.0,strict,3.0
613020,1,98136,House,Private room,2,1.0,1.0,2.0,Real Bed,75.0,,10.0,1,0,2,180,105,97.0,strict,4.0
9109293,0,98146,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,80.0,200.0,,2,0,2,1125,0,,moderate,1.0
6215943,0,98136,House,Entire home/apt,7,1.5,3.0,4.0,Real Bed,177.0,250.0,100.0,7,1,2,1125,7,90.0,strict,1.0
4069543,1,98136,House,Private room,5,1.5,1.0,2.0,Real Bed,85.0,,,2,1,1,1125,67,98.0,flexible,3.0
3986788,0,98136,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,87.0,100.0,35.0,2,1,3,1125,6,90.0,moderate,2.0
3968416,1,98136,House,Private room,2,1.0,1.0,1.0,Real Bed,78.0,,,2,0,1,5,31,100.0,moderate,2.0
1806899,1,98144,House,Private room,2,1.5,1.0,1.0,Real Bed,60.0,,,2,0,2,1125,70,96.0,moderate,3.0
6168769,0,98144,House,Private room,2,1.0,1.0,1.0,Real Bed,80.0,,25.0,1,1,1,90,4,100.0,flexible,4.0
8187592,0,98144,Townhouse,Entire home/apt,4,2.5,2.0,2.0,Real Bed,180.0,300.0,80.0,1,1,1,1125,2,100.0,flexible,1.0
1925661,0,98144,House,Private room,2,1.0,1.0,1.0,Real Bed,39.0,300.0,35.0,1,1,2,1125,23,96.0,moderate,3.0
4760968,1,98144,House,Private room,2,1.0,1.0,1.0,Futon,60.0,,5.0,1,0,1,25,64,98.0,flexible,3.0
3953365,0,98144,House,Private room,1,1.0,1.0,1.0,Real Bed,42.0,150.0,,1,0,1,3,57,96.0,moderate,2.0
4909327,1,98144,House,Private room,2,1.5,1.0,1.0,Real Bed,126.0,300.0,50.0,1,1,2,1125,14,97.0,moderate,2.0
7828509,0,98144,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,60.0,,,1,0,1,1125,1,100.0,moderate,2.0
4903296,0,98144,House,Private room,2,1.0,1.0,1.0,Real Bed,99.0,,,1,0,7,1125,0,,flexible,2.0
1323634,0,98144,House,Private room,3,2.0,1.0,2.0,Real Bed,89.0,100.0,40.0,1,1,1,30,1,100.0,strict,5.0
571640,0,98144,House,Private room,3,1.0,1.0,2.0,Real Bed,79.0,100.0,40.0,1,1,1,30,7,90.0,strict,5.0
613151,0,98144,House,Private room,6,1.0,1.0,4.0,Real Bed,169.0,100.0,65.0,1,1,1,60,4,87.0,strict,5.0
278192,0,98144,House,Private room,3,1.0,1.0,3.0,Real Bed,79.0,95.0,50.0,1,1,1,31,14,95.0,strict,5.0
571651,0,98144,House,Private room,2,1.0,1.0,1.0,Real Bed,69.0,100.0,35.0,1,1,1,30,4,86.0,strict,5.0
7883181,0,98144,House,Private room,1,1.0,1.0,1.0,Real Bed,60.0,,,1,0,1,1125,4,90.0,flexible,2.0
7718139,0,98144,Tent,Entire home/apt,4,0.5,1.0,2.0,Real Bed,65.0,,,1,1,1,1125,4,100.0,flexible,6.0
6572501,0,98144,Townhouse,Entire home/apt,4,2.0,2.0,2.0,Real Bed,260.0,500.0,100.0,2,1,1,1125,0,,flexible,3.0
4668327,1,98144,House,Entire home/apt,2,1.5,1.0,1.0,Real Bed,100.0,,35.0,2,1,2,1125,18,91.0,moderate,3.0
7636185,0,98144,House,Entire home/apt,3,1.0,0.0,1.0,Real Bed,90.0,250.0,50.0,2,1,1,1125,24,98.0,moderate,4.0
6421243,0,98144,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,59.0,200.0,70.0,1,1,2,1125,14,86.0,strict,3.0
5580773,0,98144,Apartment,Entire home/apt,3,1.0,2.0,2.0,Real Bed,70.0,,30.0,0,0,2,5,8,91.0,moderate,4.0
8737284,0,98144,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,65.0,,15.0,2,1,2,1125,3,93.0,moderate,1.0
958475,1,98144,Apartment,Entire home/apt,6,1.0,2.0,2.0,Real Bed,85.0,250.0,35.0,2,1,3,120,99,97.0,moderate,3.0
8605841,0,98144,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,74.0,,45.0,2,1,2,1125,2,70.0,moderate,1.0
7500728,0,98144,Bungalow,Entire home/apt,2,1.0,0.0,1.0,Real Bed,99.0,,60.0,1,0,2,1125,14,94.0,moderate,1.0
606297,0,98144,House,Entire home/apt,14,3.0,5.0,9.0,Real Bed,399.0,300.0,155.0,5,1,1,30,81,87.0,strict,5.0
9094366,0,98144,House,Entire home/apt,6,2.5,3.0,4.0,Real Bed,300.0,,,1,0,7,1125,0,,strict,1.0
7096107,0,98144,Tent,Entire home/apt,2,0.5,1.0,1.0,Airbed,65.0,,,1,1,1,1125,10,92.0,flexible,6.0
9496612,0,98108,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,79.0,150.0,,1,0,3,1125,0,,strict,1.0
8785768,0,98144,House,Private room,2,1.0,1.0,1.0,Real Bed,75.0,,25.0,1,0,1,1125,0,,flexible,5.0
143580,0,98144,House,Private room,2,,1.0,1.0,Real Bed,75.0,100.0,,1,0,2,21,238,94.0,moderate,5.0
611500,0,98144,House,Entire home/apt,8,2.0,3.0,5.0,Real Bed,219.0,150.0,99.0,3,1,1,30,29,86.0,strict,5.0
264829,0,98144,House,Entire home/apt,7,1.0,2.0,4.0,Real Bed,165.0,150.0,75.0,2,1,1,60,41,89.0,strict,5.0
1856851,0,98144,House,Private room,2,1.5,1.0,1.0,Real Bed,87.0,,15.0,1,1,1,90,45,95.0,flexible,3.0
1317919,0,98144,House,Entire home/apt,6,2.0,2.0,3.0,Real Bed,169.0,125.0,75.0,2,1,1,30,0,,strict,5.0
392140,0,98144,House,Private room,2,1.0,1.0,1.0,Real Bed,75.0,,,1,1,2,7,137,97.0,flexible,4.0
3139972,0,98144,House,Shared room,1,1.0,1.0,1.0,Real Bed,30.0,,8.0,0,0,1,1125,81,94.0,moderate,4.0
10020221,0,98144,House,Private room,2,1.0,1.0,1.0,Real Bed,55.0,,,1,0,1,1125,1,100.0,flexible,3.0
8759443,0,98144,Apartment,Shared room,2,1.0,1.0,2.0,Futon,45.0,,10.0,2,1,1,3,2,100.0,flexible,1.0
6317449,0,98144,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,50.0,,25.0,0,0,2,7,2,100.0,moderate,4.0
6416765,0,98144,Apartment,Entire home/apt,6,2.0,2.0,2.0,Real Bed,149.0,750.0,125.0,6,1,2,60,21,87.0,moderate,3.0
5056580,1,98144,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,99.0,100.0,20.0,2,0,31,365,100,100.0,moderate,6.0
6793490,0,98144,House,Entire home/apt,3,1.0,1.0,1.0,Real Bed,69.0,150.0,65.0,1,1,2,1125,26,95.0,strict,3.0
2069917,0,98144,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,69.0,200.0,70.0,1,1,2,30,18,91.0,strict,3.0
3258585,1,98144,House,Private room,2,1.0,1.0,1.0,Real Bed,80.0,,,1,0,1,14,59,97.0,flexible,2.0
815017,0,98144,House,Shared room,2,1.0,1.0,1.0,Real Bed,55.0,,10.0,1,1,1,5,136,94.0,moderate,4.0
6610942,0,98144,House,Private room,2,1.0,1.0,1.0,Real Bed,75.0,,50.0,1,0,3,1125,14,94.0,flexible,3.0
5365612,0,98144,Townhouse,Private room,2,1.0,1.0,1.0,Real Bed,50.0,200.0,30.0,1,1,1,1125,5,100.0,flexible,1.0
1556170,0,98144,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,69.0,200.0,70.0,1,1,2,30,68,91.0,strict,3.0
2486612,0,98144,Apartment,Entire home/apt,5,1.0,1.0,4.0,Real Bed,112.0,,20.0,2,1,1,1125,65,91.0,flexible,3.0
7748778,0,98144,House,Entire home/apt,3,1.0,1.0,2.0,Real Bed,150.0,,,1,0,1,1125,0,,flexible,6.0
6872650,0,98144,Apartment,Private room,3,1.0,1.0,1.0,Real Bed,65.0,,,1,0,1,90,35,98.0,moderate,2.0
7634011,0,98144,House,Entire home/apt,6,1.0,3.0,3.0,Real Bed,104.0,100.0,50.0,1,0,1,1125,24,82.0,moderate,1.0
1898511,0,98144,House,Private room,1,1.5,1.0,1.0,Airbed,60.0,,10.0,1,1,1,5,34,95.0,flexible,3.0
8067053,0,98144,House,Private room,2,1.0,1.0,1.0,Real Bed,60.0,,,1,0,1,1125,3,80.0,flexible,1.0
1872885,0,98144,House,Private room,1,2.5,1.0,2.0,Real Bed,105.0,300.0,120.0,1,0,7,360,5,100.0,moderate,3.0
6561379,0,98144,House,Entire home/apt,5,1.0,2.0,2.0,Real Bed,144.0,,85.0,2,1,2,1125,15,99.0,moderate,1.0
265901,0,98144,House,Private room,2,1.0,1.0,1.0,Real Bed,69.0,100.0,40.0,1,1,1,30,15,98.0,strict,5.0
392779,0,98144,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,108.0,250.0,85.0,2,1,3,30,80,98.0,moderate,5.0
202174,0,98122,House,Entire home/apt,4,2.0,1.0,1.0,Real Bed,159.0,,80.0,2,1,2,730,14,96.0,moderate,7.0
7853358,0,98144,House,Entire home/apt,4,1.0,2.0,3.0,Real Bed,85.0,200.0,50.0,2,1,2,1125,11,98.0,strict,2.0
2197168,1,98144,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,135.0,250.0,50.0,2,1,2,1125,79,99.0,moderate,2.0
4075152,0,98144,Bed & Breakfast,Private room,2,1.0,1.0,1.0,Real Bed,89.0,,30.0,1,0,2,1125,0,,flexible,4.0
5593399,0,98144,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,120.0,,20.0,1,0,1,4,7,91.0,flexible,1.0
366301,0,98144,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,70.0,300.0,50.0,3,1,2,1125,9,91.0,moderate,4.0
6644628,0,98144,Townhouse,Private room,2,1.5,1.0,1.0,Real Bed,150.0,,25.0,2,1,2,1125,9,96.0,moderate,4.0
3593582,0,98144,House,Entire home/apt,5,2.5,2.0,2.0,Real Bed,120.0,100.0,40.0,2,1,2,7,1,80.0,moderate,2.0
6716620,0,98144,Tent,Entire home/apt,2,0.5,1.0,1.0,Airbed,65.0,,,1,1,1,1125,14,96.0,flexible,6.0
6796066,0,98144,House,Private room,1,1.0,1.0,1.0,Real Bed,60.0,,,1,0,1,15,10,98.0,flexible,5.0
3977450,0,98144,House,Private room,1,1.0,1.0,1.0,Airbed,36.0,150.0,,1,0,1,5,67,94.0,moderate,2.0
793629,0,98144,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,95.0,200.0,65.0,1,0,1,30,109,95.0,moderate,4.0
9110410,0,98144,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,88.0,,,1,0,3,1125,0,,moderate,2.0
5705161,1,98144,Apartment,Private room,3,1.0,1.0,2.0,Real Bed,75.0,100.0,15.0,2,1,1,10,93,96.0,moderate,1.0
8596938,0,98144,Apartment,Entire home/apt,6,1.0,2.0,2.0,Real Bed,130.0,,,1,0,1,1125,0,,flexible,1.0
5364119,1,98144,House,Private room,2,1.0,1.0,1.0,Real Bed,63.0,,,2,1,2,1125,23,100.0,moderate,4.0
6211882,1,98144,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,60.0,300.0,30.0,1,1,1,200,13,97.0,strict,1.0
4374326,0,98144,House,Private room,1,1.0,1.0,1.0,Airbed,37.0,150.0,,1,0,1,5,46,95.0,moderate,2.0
7887651,1,98144,Townhouse,Private room,2,1.0,1.0,1.0,Real Bed,85.0,300.0,30.0,1,1,1,200,3,100.0,strict,1.0
9013441,0,98144,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,85.0,95.0,,2,1,2,1125,3,100.0,moderate,1.0
7362757,1,98118,House,Entire home/apt,4,1.0,1.0,3.0,Real Bed,84.0,150.0,25.0,2,1,1,1125,52,97.0,flexible,3.0
9609152,0,98118,Apartment,Entire home/apt,5,1.0,2.0,3.0,Real Bed,275.0,,155.0,1,0,2,1125,0,,strict,1.0
4639040,0,98118,Bed & Breakfast,Private room,1,1.0,1.0,1.0,Real Bed,39.0,200.0,50.0,1,0,3,1125,12,98.0,flexible,6.0
2586350,1,98118,House,Entire home/apt,5,1.0,1.0,2.0,Real Bed,105.0,95.0,40.0,2,1,2,29,68,94.0,moderate,4.0
6482409,1,98118,House,Entire home/apt,3,0.5,0.0,2.0,Real Bed,105.0,200.0,40.0,2,1,2,1125,39,97.0,moderate,4.0
8089214,0,98118,Apartment,Shared room,1,1.0,1.0,1.0,Futon,40.0,,,1,0,1,2,0,,flexible,2.0
8409975,0,98118,House,Private room,2,1.0,1.0,1.0,Real Bed,34.0,500.0,10.0,1,1,1,1125,11,93.0,strict,1.0
8409926,0,98118,House,Private room,3,1.0,1.0,2.0,Real Bed,35.0,500.0,15.0,1,1,1,29,15,92.0,strict,1.0
6107518,0,98118,House,Private room,2,1.0,1.0,1.0,Real Bed,65.0,,25.0,1,0,1,30,31,97.0,moderate,1.0
9797000,0,98118,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,75.0,250.0,20.0,2,1,1,1125,2,90.0,flexible,1.0
5242148,0,98118,House,Entire home/apt,12,3.0,4.0,6.0,Real Bed,199.0,199.0,189.0,8,1,2,1125,36,98.0,strict,1.0
3372535,0,98118,Bed & Breakfast,Private room,2,1.0,1.0,1.0,Real Bed,45.0,200.0,50.0,2,0,3,90,25,96.0,flexible,6.0
995443,0,98118,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,85.0,100.0,,2,0,2,90,17,96.0,moderate,3.0
3279728,0,98106,House,Entire home/apt,5,2.5,3.0,3.0,Real Bed,150.0,,200.0,1,0,3,30,9,89.0,moderate,2.0
8446766,0,98106,House,Private room,3,1.0,1.0,1.0,Real Bed,41.0,,,1,0,1,1125,3,100.0,flexible,1.0
9733841,0,98106,Bed & Breakfast,Private room,2,1.0,1.0,1.0,Real Bed,45.0,,,1,0,1,1125,0,,moderate,1.0
5852034,0,98106,Bed & Breakfast,Entire home/apt,4,1.0,1.0,2.0,Real Bed,99.0,95.0,25.0,2,1,2,1125,54,97.0,moderate,3.0
1851837,0,98106,House,Entire home/apt,3,1.0,1.0,1.0,Real Bed,95.0,100.0,50.0,1,1,1,21,9,96.0,moderate,3.0
7324041,1,98106,House,Entire home/apt,4,1.0,0.0,1.0,Real Bed,79.0,,38.0,2,1,1,30,24,98.0,flexible,3.0
4105081,0,98106,House,Private room,2,1.0,1.0,1.0,Real Bed,70.0,,,1,0,2,7,2,90.0,flexible,2.0
8474605,0,98106,House,Private room,2,1.0,1.0,1.0,Real Bed,50.0,,,1,0,1,13,0,,flexible,1.0
5682,0,98106,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,48.0,,25.0,1,1,3,28,297,96.0,strict,7.0
2737012,1,98106,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,65.0,,,1,0,2,10,106,96.0,moderate,2.0
8743202,0,98106,Townhouse,Private room,2,1.0,1.0,1.0,Real Bed,55.0,,15.0,1,1,1,1125,4,100.0,strict,3.0
1003890,0,98106,House,Entire home/apt,6,1.0,3.0,3.0,Real Bed,99.0,200.0,109.0,3,1,2,33,72,93.0,strict,3.0
8446120,0,98115,House,Private room,1,1.0,1.0,1.0,Real Bed,150.0,,,1,0,1,1125,0,,flexible,1.0
